"","x"
"1",0
"2",-500
"3",-500
"4",-1999
"5",-1999
"6",-2492
"7",-16974
"8",-68362
"9",-180112
"10",-500
"11",0
"12",1
"13",6
"14",10
"15",125
"16",399
"17",1
"18",3
"19",82
"20",248
"21",41
"22",169
"23",10
"24",81
"25",0
"26",2
"27",27
"28",2
"29",18
"30",2
"31",15
"32",7
"33",8
"34",4
"35",4
"36",4
"37",5
"38",2
"39",1
"40",1
"41",-500
"42",-499
"43",-1000
"44",-499
"45",1
"46",1
"47",1
"48",-495
"49",-5492
"50",-3473
"51",-25955
"52",-39889
"53",-17896
"54",-2490
"55",0
"56",1
"57",1
"58",1
"59",2
"60",1
"61",4
"62",2
"63",16
"64",58
"65",153
"66",205
"67",19
"68",1
"69",1
"70",0
"71",0
"72",0
"73",0
"74",9
"75",20
"76",82
"77",210
"78",44
"79",0
"80",1
"81",0
"82",2
"83",3
"84",11
"85",52
"86",217
"87",49
"88",1
"89",1
"90",46
"91",157
"92",52
"93",2
"94",29
"95",99
"96",44
"97",1
"98",10
"99",55
"100",32
"101",0
"102",7
"103",36
"104",27
"105",1
"106",4
"107",18
"108",27
"109",3
"110",13
"111",15
"112",1
"113",13
"114",5
"115",2
"116",7
"117",8
"118",3
"119",10
"120",0
"121",5
"122",7
"123",2
"124",9
"125",1
"126",7
"127",7
"128",3
"129",0
"130",-500
"131",2
"132",-999
"133",1
"134",-498
"135",-1995
"136",-5996
"137",-5496
"138",-5467
"139",-19954
"140",-14956
"141",-2468
"142",-1493
"143",-1499
"144",0
"145",1
"146",0
"147",0
"148",2
"149",3
"150",1
"151",1
"152",2
"153",9
"154",7
"155",34
"156",62
"157",101
"158",85
"159",8
"160",4
"161",1
"162",0
"163",3
"164",3
"165",6
"166",18
"167",17
"168",104
"169",149
"170",16
"171",7
"172",0
"173",1
"174",0
"175",2
"176",0
"177",5
"178",6
"179",141
"180",148
"181",25
"182",6
"183",2
"184",3
"185",3
"186",101
"187",125
"188",36
"189",6
"190",0
"191",1
"192",1
"193",1
"194",72
"195",92
"196",52
"197",4
"198",0
"199",0
"200",36
"201",46
"202",38
"203",5
"204",13
"205",24
"206",42
"207",2
"208",0
"209",0
"210",12
"211",24
"212",41
"213",6
"214",1
"215",1
"216",2
"217",18
"218",43
"219",6
"220",3
"221",11
"222",27
"223",9
"224",0
"225",1
"226",13
"227",38
"228",5
"229",1
"230",0
"231",2
"232",17
"233",13
"234",2
"235",10
"236",7
"237",0
"238",5
"239",14
"240",6
"241",0
"242",0
"243",4
"244",6
"245",1
"246",1
"247",7
"248",6
"249",0
"250",9
"251",0
"252",0
"253",0
"254",1
"255",3
"256",-1000
"257",-1997
"258",-1499
"259",-993
"260",-2492
"261",-6486
"262",-8981
"263",-5982
"264",-3481
"265",-1492
"266",-1498
"267",0
"268",1
"269",1
"270",1
"271",2
"272",4
"273",1
"274",11
"275",7
"276",29
"277",30
"278",53
"279",81
"280",23
"281",3
"282",3
"283",2
"284",1
"285",0
"286",2
"287",2
"288",3
"289",0
"290",3
"291",3
"292",12
"293",9
"294",87
"295",101
"296",61
"297",14
"298",4
"299",0
"300",1
"301",1
"302",2
"303",5
"304",2
"305",66
"306",77
"307",50
"308",31
"309",4
"310",1
"311",0
"312",2
"313",1
"314",0
"315",3
"316",5
"317",25
"318",41
"319",71
"320",57
"321",6
"322",0
"323",1
"324",0
"325",10
"326",14
"327",72
"328",73
"329",5
"330",3
"331",0
"332",5
"333",4
"334",70
"335",65
"336",6
"337",0
"338",1
"339",0
"340",1
"341",1
"342",70
"343",66
"344",3
"345",1
"346",1
"347",1
"348",1
"349",69
"350",66
"351",9
"352",1
"353",1
"354",2
"355",1
"356",78
"357",56
"358",11
"359",2
"360",0
"361",1
"362",0
"363",56
"364",62
"365",9
"366",2
"367",2
"368",53
"369",42
"370",8
"371",1
"372",0
"373",1
"374",42
"375",35
"376",5
"377",2
"378",1
"379",0
"380",2
"381",14
"382",14
"383",5
"384",2
"385",0
"386",8
"387",11
"388",9
"389",3
"390",1
"391",1
"392",0
"393",4
"394",5
"395",10
"396",9
"397",0
"398",1
"399",4
"400",9
"401",8
"402",0
"403",3
"404",6
"405",1
"406",3
"407",1
"408",0
"409",-499
"410",3
"411",-997
"412",-996
"413",-2997
"414",-1990
"415",-1996
"416",-2987
"417",-1990
"418",-2997
"419",-498
"420",-500
"421",0
"422",1
"423",1
"424",3
"425",2
"426",2
"427",5
"428",10
"429",18
"430",19
"431",52
"432",31
"433",16
"434",8
"435",3
"436",1
"437",1
"438",1
"439",1
"440",5
"441",3
"442",3
"443",4
"444",3
"445",11
"446",37
"447",24
"448",43
"449",26
"450",12
"451",2
"452",0
"453",1
"454",1
"455",3
"456",4
"457",2
"458",1
"459",2
"460",11
"461",9
"462",6
"463",53
"464",92
"465",25
"466",2
"467",3
"468",1
"469",1
"470",1
"471",0
"472",2
"473",1
"474",7
"475",2
"476",108
"477",123
"478",45
"479",12
"480",3
"481",1
"482",0
"483",0
"484",1
"485",1
"486",7
"487",0
"488",109
"489",138
"490",49
"491",7
"492",1
"493",1
"494",0
"495",2
"496",0
"497",1
"498",93
"499",91
"500",41
"501",2
"502",0
"503",1
"504",1
"505",1
"506",2
"507",72
"508",97
"509",23
"510",10
"511",4
"512",0
"513",3
"514",65
"515",75
"516",32
"517",5
"518",3
"519",2
"520",0
"521",0
"522",1
"523",1
"524",38
"525",58
"526",15
"527",8
"528",3
"529",1
"530",1
"531",0
"532",0
"533",26
"534",37
"535",17
"536",7
"537",1
"538",0
"539",20
"540",24
"541",20
"542",11
"543",2
"544",0
"545",18
"546",17
"547",13
"548",4
"549",2
"550",1
"551",9
"552",10
"553",9
"554",7
"555",3
"556",0
"557",2
"558",0
"559",11
"560",16
"561",5
"562",3
"563",0
"564",0
"565",1
"566",1
"567",20
"568",12
"569",6
"570",1
"571",9
"572",11
"573",5
"574",4
"575",0
"576",2
"577",6
"578",2
"579",1
"580",1
"581",5
"582",3
"583",0
"584",-499
"585",-497
"586",0
"587",-1498
"588",2
"589",-1492
"590",-1493
"591",-1990
"592",-2993
"593",-2998
"594",-498
"595",-498
"596",-500
"597",0
"598",-500
"599",1
"600",1
"601",1
"602",1
"603",4
"604",1
"605",6
"606",1
"607",13
"608",7
"609",24
"610",24
"611",27
"612",21
"613",22
"614",13
"615",1
"616",0
"617",0
"618",1
"619",0
"620",0
"621",0
"622",7
"623",5
"624",4
"625",11
"626",12
"627",34
"628",61
"629",54
"630",22
"631",8
"632",1
"633",1
"634",1
"635",1
"636",1
"637",1
"638",2
"639",5
"640",2
"641",11
"642",2
"643",24
"644",57
"645",43
"646",34
"647",16
"648",8
"649",1
"650",1
"651",0
"652",2
"653",1
"654",2
"655",5
"656",18
"657",42
"658",36
"659",35
"660",18
"661",5
"662",2
"663",3
"664",1
"665",0
"666",1
"667",0
"668",1
"669",3
"670",10
"671",15
"672",15
"673",25
"674",27
"675",9
"676",5
"677",2
"678",0
"679",0
"680",1
"681",2
"682",4
"683",7
"684",4
"685",42
"686",42
"687",10
"688",2
"689",2
"690",1
"691",1
"692",0
"693",1
"694",5
"695",4
"696",49
"697",61
"698",16
"699",6
"700",0
"701",2
"702",2
"703",2
"704",2
"705",1
"706",56
"707",73
"708",21
"709",3
"710",2
"711",0
"712",4
"713",4
"714",68
"715",62
"716",12
"717",0
"718",1
"719",0
"720",0
"721",1
"722",2
"723",1
"724",62
"725",103
"726",21
"727",2
"728",2
"729",1
"730",0
"731",2
"732",55
"733",81
"734",22
"735",0
"736",2
"737",0
"738",1
"739",0
"740",66
"741",75
"742",17
"743",2
"744",1
"745",1
"746",0
"747",0
"748",0
"749",1
"750",45
"751",54
"752",17
"753",7
"754",0
"755",1
"756",0
"757",1
"758",1
"759",1
"760",23
"761",31
"762",14
"763",6
"764",4
"765",3
"766",1
"767",1
"768",8
"769",8
"770",13
"771",9
"772",2
"773",0
"774",0
"775",0
"776",2
"777",5
"778",15
"779",12
"780",10
"781",3
"782",0
"783",8
"784",11
"785",6
"786",4
"787",1
"788",1
"789",1
"790",2
"791",3
"792",3
"793",0
"794",-500
"795",-1000
"796",0
"797",4
"798",2
"799",-1490
"800",-2499
"801",-1491
"802",-497
"803",-998
"804",0
"805",1
"806",0
"807",1
"808",0
"809",1
"810",6
"811",7
"812",5
"813",12
"814",14
"815",20
"816",22
"817",14
"818",3
"819",2
"820",1
"821",1
"822",1
"823",3
"824",4
"825",7
"826",2
"827",3
"828",5
"829",21
"830",16
"831",15
"832",17
"833",14
"834",7
"835",2
"836",0
"837",1
"838",1
"839",1
"840",0
"841",1
"842",0
"843",3
"844",7
"845",1
"846",10
"847",11
"848",35
"849",38
"850",46
"851",6
"852",5
"853",2
"854",1
"855",0
"856",1
"857",0
"858",3
"859",0
"860",12
"861",5
"862",51
"863",80
"864",64
"865",22
"866",8
"867",1
"868",1
"869",2
"870",0
"871",2
"872",5
"873",5
"874",58
"875",104
"876",109
"877",24
"878",4
"879",1
"880",2
"881",1
"882",0
"883",1
"884",1
"885",1
"886",4
"887",1
"888",60
"889",96
"890",95
"891",21
"892",5
"893",3
"894",5
"895",0
"896",1
"897",2
"898",0
"899",70
"900",91
"901",75
"902",10
"903",4
"904",1
"905",2
"906",1
"907",0
"908",0
"909",43
"910",51
"911",70
"912",12
"913",5
"914",3
"915",0
"916",0
"917",1
"918",34
"919",32
"920",49
"921",12
"922",8
"923",1
"924",1
"925",0
"926",25
"927",22
"928",35
"929",13
"930",10
"931",1
"932",0
"933",0
"934",0
"935",12
"936",22
"937",21
"938",14
"939",6
"940",0
"941",0
"942",0
"943",2
"944",8
"945",9
"946",14
"947",13
"948",10
"949",0
"950",1
"951",6
"952",6
"953",13
"954",12
"955",16
"956",6
"957",1
"958",1
"959",1
"960",1
"961",3
"962",1
"963",29
"964",20
"965",5
"966",2
"967",1
"968",0
"969",1
"970",0
"971",2
"972",3
"973",1
"974",17
"975",20
"976",7
"977",1
"978",0
"979",5
"980",0
"981",1
"982",7
"983",17
"984",12
"985",6
"986",4
"987",2
"988",1
"989",5
"990",4
"991",11
"992",12
"993",7
"994",3
"995",0
"996",2
"997",5
