"","x"
"0%",-2.79139346653282
"5%",-1.38208450060063
"10%",-1.05704605646515
"15%",-0.856712529178639
"20%",-0.675087090343911
"25%",-0.575359776069236
"30%",-0.436743780491729
"35%",-0.312524306196127
"40%",-0.255617448100723
"45%",-0.0943175657079986
"50%",0
"55%",0.0943175657079986
"60%",0.255617448100724
"65%",0.312524306196127
"70%",0.43674378049173
"75%",0.575359776069236
"80%",0.675087090343911
"85%",0.856712529178639
"90%",1.05704605646514
"95%",1.38208450060063
"100%",2.79139346653282
