"","x"
"1",1
"2",0
"3",1
"4",-499
"5",-997
"6",-1491
"7",-13980
"8",-64865
"9",-176565
"10",0
"11",1
"12",3
"13",2
"14",13
"15",104
"16",382
"17",0
"18",2
"19",66
"20",268
"21",43
"22",158
"23",20
"24",83
"25",1
"26",4
"27",41
"28",0
"29",12
"30",0
"31",14
"32",7
"33",2
"34",2
"35",4
"36",2
"37",2
"38",1
"39",1
"40",1
"41",0
"42",0
"43",0
"44",-499
"45",0
"46",-496
"47",-499
"48",-2995
"49",-4993
"50",-6985
"51",-24440
"52",-38378
"53",-12910
"54",-996
"55",1
"56",0
"57",0
"58",0
"59",1
"60",0
"61",2
"62",8
"63",9
"64",47
"65",107
"66",210
"67",29
"68",0
"69",0
"70",1
"71",2
"72",1
"73",4
"74",2
"75",25
"76",89
"77",206
"78",38
"79",1
"80",0
"81",1
"82",0
"83",0
"84",5
"85",59
"86",194
"87",47
"88",0
"89",3
"90",50
"91",164
"92",49
"93",2
"94",19
"95",106
"96",31
"97",0
"98",12
"99",47
"100",26
"101",1
"102",6
"103",29
"104",15
"105",0
"106",6
"107",22
"108",16
"109",3
"110",17
"111",19
"112",1
"113",10
"114",8
"115",0
"116",5
"117",10
"118",2
"119",7
"120",1
"121",1
"122",7
"123",1
"124",8
"125",0
"126",10
"127",3
"128",1
"129",1
"130",2
"131",-499
"132",2
"133",1
"134",-2996
"135",-1993
"136",-3495
"137",-4989
"138",-9973
"139",-8451
"140",-14441
"141",-1983
"142",-1498
"143",0
"144",1
"145",0
"146",1
"147",1
"148",0
"149",6
"150",0
"151",1
"152",4
"153",12
"154",11
"155",43
"156",59
"157",102
"158",128
"159",8
"160",3
"161",0
"162",2
"163",1
"164",6
"165",6
"166",13
"167",20
"168",106
"169",172
"170",17
"171",6
"172",1
"173",0
"174",1
"175",0
"176",1
"177",4
"178",10
"179",123
"180",150
"181",29
"182",5
"183",2
"184",3
"185",2
"186",89
"187",140
"188",43
"189",8
"190",1
"191",0
"192",2
"193",4
"194",63
"195",75
"196",41
"197",8
"198",1
"199",1
"200",37
"201",45
"202",47
"203",2
"204",6
"205",42
"206",47
"207",3
"208",1
"209",1
"210",9
"211",29
"212",30
"213",3
"214",0
"215",0
"216",0
"217",21
"218",28
"219",5
"220",1
"221",14
"222",29
"223",7
"224",1
"225",0
"226",14
"227",23
"228",7
"229",0
"230",3
"231",5
"232",13
"233",2
"234",6
"235",7
"236",6
"237",1
"238",3
"239",9
"240",7
"241",1
"242",1
"243",10
"244",12
"245",0
"246",0
"247",8
"248",9
"249",2
"250",6
"251",1
"252",1
"253",1
"254",-498
"255",-499
"256",-500
"257",1
"258",-999
"259",-1496
"260",-993
"261",-5481
"262",-4984
"263",-2976
"264",-2483
"265",-492
"266",1
"267",1
"268",1
"269",1
"270",0
"271",5
"272",3
"273",2
"274",3
"275",9
"276",27
"277",19
"278",65
"279",70
"280",36
"281",5
"282",2
"283",1
"284",0
"285",1
"286",0
"287",1
"288",1
"289",2
"290",5
"291",5
"292",11
"293",10
"294",59
"295",91
"296",54
"297",12
"298",8
"299",3
"300",0
"301",2
"302",2
"303",6
"304",5
"305",58
"306",72
"307",63
"308",41
"309",4
"310",1
"311",1
"312",1
"313",0
"314",3
"315",3
"316",2
"317",32
"318",53
"319",69
"320",48
"321",3
"322",3
"323",0
"324",3
"325",5
"326",12
"327",82
"328",74
"329",8
"330",0
"331",2
"332",11
"333",5
"334",66
"335",62
"336",5
"337",4
"338",0
"339",1
"340",4
"341",5
"342",68
"343",62
"344",5
"345",1
"346",0
"347",0
"348",0
"349",66
"350",58
"351",7
"352",3
"353",0
"354",1
"355",2
"356",63
"357",70
"358",3
"359",2
"360",2
"361",0
"362",2
"363",48
"364",46
"365",7
"366",0
"367",0
"368",50
"369",46
"370",6
"371",2
"372",2
"373",1
"374",40
"375",39
"376",10
"377",3
"378",0
"379",2
"380",1
"381",14
"382",17
"383",13
"384",3
"385",1
"386",5
"387",3
"388",10
"389",4
"390",0
"391",0
"392",1
"393",1
"394",8
"395",14
"396",5
"397",1
"398",0
"399",7
"400",10
"401",8
"402",4
"403",5
"404",7
"405",2
"406",4
"407",0
"408",1
"409",0
"410",-498
"411",-996
"412",-1492
"413",-1496
"414",-3496
"415",-3495
"416",-2992
"417",-3487
"418",-493
"419",1
"420",0
"421",1
"422",0
"423",0
"424",1
"425",6
"426",4
"427",5
"428",5
"429",10
"430",20
"431",46
"432",53
"433",32
"434",13
"435",4
"436",3
"437",0
"438",0
"439",0
"440",0
"441",1
"442",2
"443",6
"444",9
"445",12
"446",27
"447",26
"448",29
"449",25
"450",13
"451",2
"452",1
"453",0
"454",0
"455",0
"456",2
"457",2
"458",1
"459",1
"460",5
"461",10
"462",11
"463",72
"464",67
"465",23
"466",1
"467",2
"468",2
"469",1
"470",0
"471",1
"472",1
"473",3
"474",2
"475",2
"476",86
"477",136
"478",39
"479",5
"480",3
"481",0
"482",1
"483",1
"484",1
"485",2
"486",3
"487",2
"488",113
"489",134
"490",39
"491",3
"492",4
"493",0
"494",1
"495",1
"496",2
"497",3
"498",90
"499",126
"500",32
"501",6
"502",2
"503",1
"504",0
"505",1
"506",0
"507",74
"508",87
"509",26
"510",6
"511",0
"512",1
"513",0
"514",46
"515",74
"516",19
"517",5
"518",1
"519",0
"520",1
"521",1
"522",0
"523",0
"524",28
"525",44
"526",14
"527",8
"528",0
"529",0
"530",0
"531",1
"532",1
"533",33
"534",45
"535",15
"536",9
"537",4
"538",1
"539",16
"540",25
"541",11
"542",3
"543",3
"544",3
"545",17
"546",15
"547",12
"548",9
"549",2
"550",0
"551",5
"552",10
"553",19
"554",9
"555",3
"556",1
"557",0
"558",1
"559",16
"560",13
"561",5
"562",0
"563",1
"564",1
"565",0
"566",1
"567",14
"568",16
"569",6
"570",5
"571",9
"572",9
"573",6
"574",4
"575",4
"576",4
"577",5
"578",4
"579",0
"580",1
"581",3
"582",4
"583",-500
"584",1
"585",-999
"586",1
"587",0
"588",2
"589",-495
"590",-496
"591",-994
"592",-1993
"593",-1489
"594",0
"595",-496
"596",0
"597",-500
"598",0
"599",0
"600",1
"601",0
"602",1
"603",2
"604",0
"605",3
"606",2
"607",7
"608",7
"609",19
"610",24
"611",21
"612",21
"613",28
"614",8
"615",2
"616",2
"617",1
"618",0
"619",1
"620",1
"621",1
"622",7
"623",5
"624",3
"625",13
"626",10
"627",39
"628",53
"629",48
"630",24
"631",6
"632",6
"633",0
"634",1
"635",0
"636",0
"637",0
"638",1
"639",3
"640",3
"641",10
"642",4
"643",33
"644",52
"645",53
"646",27
"647",13
"648",3
"649",1
"650",0
"651",2
"652",0
"653",1
"654",4
"655",2
"656",14
"657",23
"658",40
