"","x"
"1",1
"2",1
"3",-45
"4",-243
"5",1
"6",0
"7",3
"8",11
"9",3
"10",5
"11",0
"12",6
"13",0
"14",3
"15",1
"16",3
"17",0
"18",2
"19",0
"20",-50
"21",-50
"22",1
"23",-95
"24",3
"25",0
"26",0
"27",2
"28",5
"29",4
"30",1
"31",0
"32",2
"33",5
"34",4
"35",1
"36",0
"37",1
"38",5
"39",2
"40",1
"41",3
"42",1
"43",4
"44",1
"45",0
"46",2
"47",2
"48",1
"49",2
"50",1
"51",1
"52",1
"53",2
"54",1
"55",0
"56",1
"57",-99
"58",1
"59",0
"60",1
"61",4
"62",0
"63",1
"64",0
"65",4
"66",1
"67",1
"68",1
"69",1
"70",6
"71",2
"72",1
"73",4
"74",6
"75",1
"76",2
"77",3
"78",1
"79",0
"80",4
"81",3
"82",2
"83",1
"84",1
"85",2
"86",1
"87",1
"88",1
"89",1
"90",2
"91",1
"92",1
"93",1
"94",1
"95",1
"96",1
"97",0
"98",1
"99",-48
"100",-50
"101",-48
"102",0
"103",0
"104",1
"105",2
"106",1
"107",1
"108",1
"109",1
"110",1
"111",1
"112",0
"113",1
"114",2
"115",5
"116",2
"117",1
"118",1
"119",2
"120",2
"121",3
"122",0
"123",3
"124",1
"125",1
"126",2
"127",1
"128",1
"129",1
"130",1
"131",1
"132",1
"133",0
"134",3
"135",1
"136",0
"137",2
"138",1
"139",1
"140",2
"141",0
"142",0
"143",1
"144",1
"145",1
"146",0
"147",1
"148",2
"149",1
"150",0
"151",1
"152",0
"153",1
"154",0
"155",1
"156",0
"157",1
"158",0
"159",0
"160",0
"161",1
"162",1
"163",1
"164",0
"165",1
"166",1
"167",0
"168",1
"169",1
"170",0
"171",0
"172",1
"173",0
"174",1
"175",0
"176",3
"177",2
"178",0
"179",1
"180",1
"181",5
"182",3
"183",2
"184",0
"185",1
"186",1
"187",5
"188",1
"189",1
"190",1
"191",6
"192",1
"193",1
"194",1
"195",1
"196",0
"197",1
"198",3
"199",1
"200",1
"201",0
"202",0
"203",0
"204",1
"205",0
"206",1
"207",0
"208",1
"209",0
"210",1
"211",1
"212",0
"213",1
"214",0
"215",-49
"216",-50
"217",1
"218",1
"219",0
"220",1
"221",1
"222",2
"223",1
"224",1
"225",1
"226",1
"227",3
"228",1
"229",0
"230",1
"231",2
"232",1
"233",1
"234",0
"235",0
"236",1
"237",1
"238",1
"239",0
"240",1
"241",1
"242",1
"243",0
"244",1
"245",2
"246",1
"247",1
"248",1
"249",1
"250",0
"251",0
"252",5
"253",1
"254",2
"255",1
"256",2
"257",1
"258",0
"259",0
"260",4
"261",2
"262",4
"263",1
"264",2
"265",0
"266",1
"267",2
"268",0
"269",1
"270",0
"271",1
"272",0
"273",0
"274",1
"275",0
"276",1
"277",1
"278",1
"279",0
"280",0
"281",1
"282",0
"283",1
"284",1
"285",0
"286",0
"287",0
"288",1
"289",1
"290",1
"291",0
"292",1
"293",2
"294",0
"295",1
"296",3
"297",0
"298",1
"299",0
"300",2
"301",0
"302",3
"303",1
"304",1
"305",3
"306",2
"307",0
"308",2
"309",1
"310",5
"311",1
"312",0
"313",0
"314",2
"315",1
"316",0
"317",1
"318",3
"319",1
"320",1
"321",1
"322",1
"323",1
"324",1
"325",0
"326",2
"327",0
"328",0
"329",0
"330",1
"331",1
"332",0
"333",0
"334",0
"335",1
"336",0
"337",1
"338",0
"339",1
"340",0
"341",0
"342",0
"343",1
"344",1
"345",1
"346",0
"347",1
"348",1
"349",0
"350",1
"351",0
"352",0
"353",0
"354",1
"355",2
"356",1
"357",1
"358",0
"359",2
"360",3
"361",0
"362",1
"363",3
"364",2
"365",1
"366",1
"367",2
"368",2
"369",0
"370",0
"371",2
"372",1
"373",1
"374",2
"375",2
"376",0
"377",1
"378",2
"379",4
"380",1
"381",1
"382",4
"383",0
"384",2
"385",0
"386",0
"387",1
"388",0
"389",2
"390",2
"391",1
"392",1
"393",0
"394",0
"395",1
"396",1
"397",0
"398",1
"399",0
"400",1
"401",2
"402",2
"403",2
"404",2
"405",2
"406",0
"407",0
"408",3
"409",1
"410",2
"411",2
"412",2
"413",0
"414",1
"415",1
"416",0
"417",0
"418",0
"419",0
"420",1
"421",1
"422",0
"423",0
"424",2
"425",1
"426",0
"427",3
"428",0
"429",0
"430",0
"431",1
"432",0
"433",1
"434",1
"435",0
"436",0
"437",0
"438",2
"439",2
"440",1
"441",2
"442",1
"443",2
"444",1
"445",0
"446",2
"447",1
"448",1
"449",0
"450",1
"451",1
"452",2
"453",1
"454",0
"455",0
"456",1
"457",2
"458",0
"459",1
"460",0
"461",0
"462",0
"463",3
"464",1
"465",0
"466",0
"467",1
"468",0
"469",1
"470",0
"471",1
"472",3
"473",4
"474",1
"475",3
"476",2
"477",0
"478",1
"479",2
