"","x"
"0%",-3.74334698105813
"5%",-1.50054975448525
"10%",-1.15602357091567
"15%",-0.90980326003858
"20%",-0.717199159940804
"25%",-0.579617474646719
"30%",-0.431188996824747
"35%",-0.314399475725004
"40%",-0.245142093164872
"45%",-0.0904471326496209
"50%",0
"55%",0.0904471326496209
"60%",0.245142093164872
"65%",0.314399475725004
"70%",0.431188996824747
"75%",0.579617474646719
"80%",0.717199159940804
"85%",0.90980326003858
"90%",1.15602357091567
"95%",1.50054975448525
"100%",3.74334698105813
