"","x"
"1",21
"2",41
"3",221
"4",223
"5",281
"6",282
"7",283
"8",284
"9",302
"10",303
"11",309
"12",310
"13",311
"14",313
"15",315
"16",316
"17",321
"18",324
"19",325
"20",326
"21",328
"22",329
"23",330
"24",332
"25",333
"26",334
"27",335
"28",336
"29",337
"30",341
"31",342
"32",343
"33",344
"34",345
"35",346
"36",347
"37",349
"38",350
"39",351
"40",352
"41",353
"42",354
"43",355
"44",356
"45",357
"46",358
"47",359
"48",360
"49",361
"50",363
"51",364
"52",367
"53",368
"54",369
"55",371
"56",372
"57",373
"58",374
"59",375
"60",376
"61",377
"62",378
"63",379
"64",380
"65",381
"66",388
"67",391
"68",393
"69",394
"70",395
"71",396
"72",397
"73",398
"74",399
"75",400
"76",681
"77",702
"78",705
"79",709
"80",710
"81",722
"82",724
"83",726
"84",728
"85",735
"86",737
"87",738
"88",741
"89",742
"90",744
"91",751
"92",752
"93",753
"94",754
"95",755
"96",756
"97",757
"98",758
"99",759
"100",760
"101",763
"102",765
"103",766
"104",767
"105",768
"106",770
"107",771
"108",772
"109",773
"110",774
"111",775
"112",776
"113",777
"114",778
"115",779
"116",780
"117",781
"118",787
"119",788
"120",790
"121",791
"122",792
"123",793
"124",794
"125",795
"126",796
"127",797
"128",798
"129",799
"130",800
"131",1081
"132",1141
"133",1143
"134",1149
"135",1151
"136",1161
"137",1162
"138",1164
"139",1168
"140",1169
"141",1170
"142",1171
"143",1172
"144",1173
"145",1174
"146",1175
"147",1176
"148",1177
"149",1178
"150",1179
"151",1180
"152",1181
"153",1184
"154",1185
"155",1188
"156",1189
"157",1190
"158",1191
"159",1192
"160",1193
"161",1194
"162",1195
"163",1196
"164",1197
"165",1198
"166",1199
"167",1200
"168",1561
"169",1563
"170",1564
"171",1567
"172",1568
"173",1569
"174",1570
"175",1571
"176",1572
"177",1573
"178",1574
"179",1575
"180",1576
"181",1577
"182",1578
"183",1579
"184",1581
"185",1584
"186",1585
"187",1587
"188",1588
"189",1590
"190",1591
"191",1592
"192",1593
"193",1594
"194",1595
"195",1596
"196",1597
"197",1598
"198",1599
"199",1600
"200",1961
"201",1962
"202",1963
"203",1966
"204",1968
"205",1969
"206",1970
"207",1971
"208",1972
"209",1973
"210",1974
"211",1975
"212",1976
"213",1977
"214",1978
"215",1981
"216",1984
"217",1987
"218",1988
"219",1989
"220",1990
"221",1991
"222",1992
"223",1993
"224",1994
"225",1995
"226",1996
"227",1997
"228",1998
"229",1999
"230",2000
"231",2341
"232",2362
"233",2372
"234",2374
"235",2377
"236",2378
"237",2383
"238",2386
"239",2388
"240",2389
"241",2391
"242",2392
"243",2393
"244",2394
"245",2395
"246",2396
"247",2397
"248",2398
"249",2399
"250",2400
"251",2763
"252",2770
"253",2784
"254",2786
"255",2790
"256",2792
"257",2793
"258",2794
"259",2795
"260",2796
"261",2797
"262",2798
"263",2799
"264",2800
"265",3162
"266",3164
"267",3181
"268",3182
"269",3186
"270",3189
"271",3190
"272",3192
"273",3193
"274",3194
"275",3195
"276",3196
"277",3197
"278",3198
"279",3199
"280",3200
"281",3591
"282",3595
"283",3596
"284",3597
"285",3598
"286",3599
"287",3600
"288",3991
"289",3994
"290",3995
"291",3996
"292",3997
"293",3998
"294",3999
"295",4000
"296",4381
"297",4389
"298",4393
"299",4397
"300",4398
"301",4399
"302",4782
"303",4794
"304",4796
"305",4797
"306",4799
"307",4800
"308",5195
"309",5196
"310",5197
"311",5198
"312",5590
"313",5591
"314",5592
"315",5596
"316",5597
"317",5598
"318",5600
"319",5992
"320",5999
"321",6388
"322",6400
"323",6784
"324",6799
"325",8021
"326",8041
"327",8101
"328",8161
"329",8162
"330",8204
"331",8221
"332",8223
"333",8224
"334",8231
"335",8249
"336",8251
"337",8252
"338",8261
"339",8262
"340",8265
"341",8268
"342",8269
"343",8271
"344",8272
"345",8275
"346",8276
"347",8277
"348",8281
"349",8282
"350",8284
"351",8285
"352",8286
"353",8287
"354",8288
"355",8289
"356",8290
"357",8292
"358",8294
"359",8295
"360",8296
"361",8297
"362",8298
"363",8299
"364",8301
"365",8305
"366",8307
"367",8308
"368",8310
"369",8311
"370",8312
"371",8313
"372",8314
"373",8315
"374",8316
"375",8317
"376",8318
"377",8319
"378",8320
"379",8321
"380",8322
"381",8330
"382",8331
"383",8333
"384",8334
"385",8335
"386",8336
"387",8337
"388",8338
"389",8339
"390",8340
"391",8351
"392",8353
"393",8354
"394",8355
"395",8356
"396",8357
"397",8358
"398",8359
"399",8360
"400",8361
"401",8369
"402",8376
"403",8377
"404",8378
"405",8379
"406",8380
"407",8400
"408",8401
"409",8461
"410",8561
"411",8602
"412",8621
"413",8622
"414",8646
"415",8661
"416",8663
"417",8664
"418",8665
"419",8668
"420",8669
"421",8681
"422",8684
"423",8685
"424",8687
"425",8691
"426",8692
"427",8696
"428",8697
"429",8702
"430",8703
"431",8706
"432",8708
"433",8709
"434",8710
"435",8711
"436",8712
"437",8713
"438",8714
"439",8715
"440",8716
"441",8717
"442",8718
"443",8721
"444",8723
"445",8725
"446",8729
"447",8730
"448",8731
"449",8732
"450",8733
"451",8734
"452",8735
"453",8736
"454",8737
"455",8738
"456",8739
"457",8740
"458",8741
"459",8746
"460",8750
"461",8751
"462",8752
"463",8753
"464",8754
"465",8755
"466",8756
"467",8757
"468",8758
"469",8759
"470",8760
"471",8772
"472",8773
"473",8774
"474",8775
"475",8776
"476",8777
"477",8778
"478",8779
"479",8780
"480",8797
"481",8799
"482",8800
"483",8801
"484",8861
"485",9021
"486",9045
"487",9049
"488",9062
"489",9082
"490",9087
"491",9095
"492",9097
"493",9101
"494",9102
"495",9104
"496",9105
"497",9107
"498",9108
"499",9113
"500",9121
"501",9123
"502",9126
"503",9127
"504",9128
"505",9129
"506",9130
"507",9131
"508",9132
"509",9133
"510",9134
"511",9135
"512",9136
"513",9137
"514",9138
"515",9139
"516",9141
"517",9143
"518",9145
"519",9148
"520",9149
"521",9150
"522",9151
"523",9152
"524",9153
"525",9154
"526",9155
"527",9156
"528",9157
"529",9158
"530",9159
"531",9160
"532",9169
"533",9170
"534",9171
"535",9172
"536",9173
"537",9174
"538",9175
"539",9176
"540",9177
"541",9178
"542",9179
"543",9180
"544",9190
"545",9191
"546",9196
"547",9197
"548",9198
"549",9199
"550",9200
"551",9201
"552",9221
"553",9421
"554",9481
"555",9482
"556",9501
"557",9504
"558",9521
"559",9522
"560",9523
"561",9524
"562",9527
"563",9530
"564",9531
"565",9532
"566",9535
"567",9536
"568",9548
"569",9549
"570",9550
"571",9551
"572",9552
"573",9553
"574",9554
"575",9555
"576",9556
"577",9557
"578",9558
"579",9559
"580",9566
"581",9569
"582",9570
"583",9571
"584",9572
"585",9573
"586",9574
"587",9575
"588",9576
"589",9577
"590",9578
"591",9579
"592",9580
"593",9591
"594",9592
"595",9593
