"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",0
"8",0
"9",0
"10",0
"11",0
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",1
"19",1
"20",0
"21",1
"22",0
"23",0
"24",1
"25",0
"26",1
"27",1
"28",0
"29",1
"30",1
"31",1
"32",0
"33",0
"34",2
"35",0
"36",0
"37",1
"38",0
"39",0
"40",0
"41",0
"42",3
"43",4
"44",1
"45",4
"46",5
"47",2
"48",2
"49",0
"50",1
"51",1
"52",0
"53",0
"54",0
"55",1
"56",2
"57",1
"58",2
"59",3
"60",3
"61",19
"62",21
"63",53
"64",31
"65",0
"66",0
"67",0
"68",1
"69",0
"70",2
"71",5
"72",21
"73",40
"74",113
"75",206
"76",0
"77",0
"78",0
"79",0
"80",1
"81",1
"82",0
"83",1
"84",1
"85",1
"86",1
"87",1
"88",1
"89",1
"90",0
"91",0
"92",2
"93",0
"94",1
"95",3
"96",1
"97",0
"98",1
"99",0
"100",0
"101",1
"102",1
"103",0
"104",1
"105",1
"106",1
"107",2
"108",1
"109",4
"110",3
"111",3
"112",12
"113",21
"114",20
"115",37
"116",17
"117",1
"118",1
"119",1
"120",1
"121",1
"122",0
"123",3
"124",4
"125",13
"126",23
"127",40
"128",68
"129",109
"130",134
"131",1
"132",1
"133",1
"134",0
"135",1
"136",1
"137",0
"138",1
"139",0
"140",2
"141",2
"142",1
"143",3
"144",2
"145",7
"146",3
"147",11
"148",13
"149",15
"150",21
"151",0
"152",1
"153",2
"154",1
"155",0
"156",0
"157",0
"158",2
"159",0
"160",3
"161",14
"162",9
"163",19
"164",36
"165",45
"166",63
"167",53
"168",1
"169",1
"170",1
"171",0
"172",0
"173",1
"174",1
"175",3
"176",1
"177",4
"178",3
"179",2
"180",8
"181",7
"182",5
"183",3
"184",1
"185",1
"186",0
"187",1
"188",2
"189",0
"190",2
"191",4
"192",6
"193",8
"194",10
"195",20
"196",25
"197",34
"198",35
"199",20
"200",1
"201",0
"202",0
"203",0
"204",2
"205",0
"206",0
"207",1
"208",0
"209",1
"210",0
"211",1
"212",1
"213",2
"214",1
"215",0
"216",0
"217",1
"218",1
"219",2
"220",1
"221",0
"222",2
"223",4
"224",7
