"","x"
"0%",-0.3344662217697
"5%",-0.201380135289673
"10%",-0.155510684946691
"15%",-0.118658441939005
"20%",-0.0888120137250134
"25%",-0.064894847517549
"30%",-0.0474920996354009
"35%",-0.0348597467639358
"40%",-0.0229967909813083
"45%",-0.0113110802939812
"50%",0
"55%",0.0113110802939812
"60%",0.0229967909813083
"65%",0.0348597467639358
"70%",0.0474920996354009
"75%",0.064894847517549
"80%",0.0888120137250134
"85%",0.118658441939005
"90%",0.155510684946691
"95%",0.201380135289673
