"","x"
"1",23
"2",45
"3",56
"4",57
"5",67
"6",68
"7",69
"8",70
"9",71
"10",72
"11",73
"12",75
"13",78
"14",79
"15",80
"16",81
"17",82
"18",83
"19",84
"20",85
"21",86
"22",87
"23",89
"24",90
"25",91
"26",92
"27",93
"28",94
"29",95
"30",96
"31",97
"32",98
"33",100
"34",101
"35",102
"36",103
"37",104
"38",105
"39",106
"40",107
"41",108
"42",109
"43",120
"44",177
"45",199
"46",201
"47",205
"48",210
"49",211
"50",212
"51",213
"52",214
"53",215
"54",216
"55",217
"56",218
"57",219
"58",221
"59",222
"60",223
"61",224
"62",225
"63",226
"64",227
"65",228
"66",229
"67",230
"68",331
"69",332
"70",333
"71",334
"72",335
"73",336
"74",337
"75",338
"76",339
"77",340
"78",342
"79",343
"80",345
"81",346
"82",347
"83",348
"84",349
"85",350
"86",351
"87",441
"88",452
"89",455
"90",456
"91",457
"92",458
"93",459
"94",460
"95",463
"96",464
"97",465
"98",466
"99",467
"100",468
"101",469
"102",470
"103",471
"104",472
"105",540
"106",562
"107",576
"108",577
"109",578
"110",579
"111",580
"112",581
"113",584
"114",585
"115",587
"116",588
"117",589
"118",590
"119",591
"120",592
"121",593
"122",694
"123",706
"124",707
"125",708
"126",709
"127",710
"128",711
"129",712
"130",713
"131",714
"132",827
"133",829
"134",830
"135",831
"136",832
"137",833
"138",834
"139",835
"140",936
"141",948
"142",949
"143",950
"144",952
"145",955
"146",956
"147",1070
"148",1072
"149",1343
"150",1354
"151",1366
"152",1367
"153",1368
"154",1376
"155",1377
"156",1378
"157",1379
"158",1380
"159",1382
"160",1383
"161",1388
"162",1389
"163",1390
"164",1391
"165",1392
"166",1393
"167",1394
"168",1395
"169",1396
"170",1401
"171",1402
"172",1403
"173",1404
"174",1405
"175",1406
"176",1407
"177",1412
"178",1413
"179",1414
"180",1415
"181",1416
"182",1417
"183",1418
"184",1423
"185",1424
"186",1425
"187",1426
"188",1427
"189",1428
"190",1429
"191",1439
"192",1440
"193",1441
"194",1464
"195",1475
"196",1476
"197",1486
"198",1497
"199",1498
"200",1499
"201",1508
"202",1509
"203",1510
"204",1511
"205",1513
"206",1514
"207",1519
"208",1520
"209",1521
"210",1522
"211",1523
"212",1524
"213",1525
"214",1526
"215",1527
"216",1530
"217",1531
"218",1532
"219",1533
"220",1534
"221",1535
"222",1536
"223",1537
"224",1538
"225",1539
"226",1541
"227",1542
"228",1543
"229",1544
"230",1545
"231",1546
"232",1547
"233",1548
"234",1549
"235",1550
"236",1560
"237",1561
"238",1618
"239",1629
"240",1641
"241",1642
"242",1643
"243",1645
"244",1652
"245",1653
"246",1654
"247",1655
"248",1656
"249",1657
"250",1658
"251",1659
"252",1663
"253",1664
"254",1665
"255",1666
"256",1667
"257",1668
"258",1669
"259",1670
"260",1671
"261",1678
"262",1679
"263",1680
"264",1681
"265",1682
"266",1761
"267",1762
"268",1773
"269",1774
"270",1775
"271",1776
"272",1777
"273",1778
"274",1779
"275",1784
"276",1785
"277",1786
"278",1787
"279",1788
"280",1789
"281",1790
"282",1791
"283",1792
"284",1796
"285",1798
"286",1799
"287",1800
"288",1801
"289",1802
"290",1803
"291",1860
"292",1882
"293",1894
"294",1895
"295",1896
"296",1898
"297",1899
"298",1904
"299",1905
"300",1906
"301",1907
"302",1908
"303",1909
"304",1910
"305",1911
"306",1912
"307",1917
"308",1918
"309",1919
"310",1920
"311",1921
"312",1922
"313",1923
"314",1924
"315",1981
"316",1992
"317",2003
"318",2015
"319",2025
"320",2026
"321",2027
"322",2028
"323",2029
"324",2030
"325",2031
"326",2032
"327",2033
"328",2037
"329",2038
"330",2039
"331",2040
"332",2041
"333",2042
"334",2043
"335",2044
"336",2045
"337",2135
"338",2146
"339",2147
"340",2148
"341",2149
"342",2150
"343",2151
"344",2152
"345",2153
"346",2154
"347",2158
"348",2159
"349",2160
"350",2161
"351",2162
"352",2163
"353",2164
"354",2165
"355",2166
"356",2245
"357",2267
"358",2268
"359",2269
"360",2270
"361",2271
"362",2272
"363",2273
"364",2274
"365",2278
"366",2279
"367",2280
"368",2281
"369",2282
"370",2283
"371",2284
"372",2285
"373",2286
"374",2287
"375",2388
"376",2389
"377",2391
"378",2399
"379",2400
"380",2401
"381",2402
"382",2403
"383",2404
"384",2405
"385",2406
"386",2407
"387",2408
"388",2525
"389",2528
"390",2674
"391",2675
"392",2685
"393",2686
"394",2687
"395",2688
"396",2689
"397",2690
"398",2691
"399",2692
"400",2697
"401",2698
"402",2699
"403",2700
"404",2701
"405",2702
"406",2703
"407",2704
"408",2708
"409",2710
"410",2711
"411",2712
"412",2713
"413",2714
"414",2715
"415",2716
"416",2721
"417",2722
"418",2723
"419",2724
