"","(Intercept)","CartPos","CartVelocity","PoleAngle","PoleVelocity","I(CartPos^2)","I(CartVelocity^2)","I(PoleAngle^2)","I(PoleVelocity^2)"
"1",-1.30868561076428e-20,8.26585185997061e-16,0.0199999999999998,-5.8328499956493e-19,4.5531303981944e-19,1.15650070408942e-17,-1.12828324164353e-18,-2.6136374489024e-17,5.19684143139007e-19
"2",0.195120507510804,1.50945874673195e-06,-4.54499232120838e-05,-0.0133854973989978,0.000100382261650162,-4.34646527001979e-05,-9.05567522592098e-07,-0.014003043321489,2.58337625367239e-06
"3",1.31753888562906e-18,-2.17990918680157e-15,3.09634361153946e-16,-7.42836312365393e-17,0.0199999999999999,2.1619753175428e-18,-9.24317610137597e-20,7.08777843274613e-18,1.06650888207605e-18
"4",-0.29267825330011,0.000145689402742168,-5.11574326298931e-06,0.312592104941268,-0.000204434047704477,0.000119989764129257,-5.72661899317599e-06,0.166428611052663,-1.82732390225215e-06
