"","x"
"1",11
"2",15
"3",16
"4",17
"5",18
"6",19
"7",20
"8",21
"9",35
"10",36
"11",38
"12",39
"13",40
"14",41
"15",59
"16",60
"17",61
"18",62
"19",81
"20",82
"21",83
"22",101
"23",103
"24",104
"25",122
"26",124
"27",125
"28",146
"29",167
"30",188
"31",208
"32",209
"33",230
"34",251
"35",272
"36",293
"37",447
"38",450
"39",453
"40",454
"41",455
"42",456
"43",457
"44",458
"45",459
"46",460
"47",461
"48",468
"49",471
"50",473
"51",474
"52",475
"53",476
"54",477
"55",478
"56",479
"57",480
"58",481
"59",482
"60",495
"61",498
"62",500
"63",501
"64",502
"65",503
"66",519
"67",520
"68",521
"69",522
"70",523
"71",524
"72",542
"73",543
"74",544
"75",545
"76",563
"77",564
"78",565
"79",566
"80",582
"81",585
"82",586
"83",587
"84",604
"85",606
"86",607
"87",608
"88",621
"89",625
"90",627
"91",628
"92",629
"93",648
"94",649
"95",650
"96",670
"97",671
"98",690
"99",691
"100",692
"101",712
"102",713
"103",733
"104",734
"105",754
"106",755
"107",774
"108",775
"109",776
"110",797
"111",886
"112",888
"113",891
"114",892
"115",893
"116",894
"117",895
"118",896
"119",897
"120",898
"121",899
"122",900
"123",901
"124",902
"125",907
"126",909
"127",912
"128",913
"129",914
"130",915
"131",916
"132",917
"133",918
"134",919
"135",920
"136",921
"137",922
"138",923
"139",932
"140",933
"141",935
"142",936
"143",937
"144",939
"145",940
"146",941
"147",942
"148",943
"149",944
"150",956
"151",957
"152",958
"153",959
"154",960
"155",961
"156",962
"157",963
"158",964
"159",965
"160",978
"161",981
"162",982
"163",983
"164",984
"165",985
"166",986
"167",1002
"168",1004
"169",1005
"170",1006
"171",1007
"172",1021
"173",1025
"174",1026
"175",1027
"176",1028
"177",1046
"178",1047
"179",1048
"180",1049
"181",1067
"182",1068
"183",1069
"184",1070
"185",1084
"186",1088
"187",1089
"188",1090
"189",1091
"190",1105
"191",1109
"192",1110
"193",1111
"194",1112
"195",1130
"196",1131
"197",1132
"198",1133
"199",1152
"200",1153
"201",1154
"202",1171
"203",1173
"204",1174
"205",1175
"206",1193
"207",1194
"208",1195
"209",1196
"210",1215
"211",1216
"212",1217
"213",1237
"214",1238
"215",1258
"216",1259
"217",1327
"218",1329
"219",1331
"220",1332
"221",1333
"222",1334
"223",1335
"224",1336
"225",1337
"226",1338
"227",1339
"228",1340
"229",1341
"230",1342
"231",1350
"232",1352
"233",1353
"234",1354
"235",1355
"236",1356
"237",1357
"238",1358
"239",1359
"240",1360
"241",1361
"242",1362
"243",1363
"244",1364
"245",1369
"246",1371
"247",1374
"248",1375
"249",1376
"250",1377
"251",1378
"252",1379
"253",1380
"254",1381
"255",1382
"256",1383
"257",1384
"258",1385
"259",1395
"260",1396
"261",1397
"262",1398
"263",1399
"264",1400
"265",1401
"266",1402
"267",1403
"268",1404
"269",1405
"270",1406
"271",1416
"272",1418
"273",1419
"274",1420
"275",1421
"276",1422
"277",1423
"278",1424
"279",1425
"280",1426
"281",1427
"282",1442
"283",1443
"284",1444
"285",1445
"286",1446
"287",1447
"288",1448
"289",1463
"290",1464
"291",1465
"292",1466
"293",1467
"294",1468
"295",1469
"296",1485
"297",1486
"298",1487
"299",1488
"300",1489
"301",1490
"302",1506
"303",1507
"304",1508
"305",1509
"306",1510
"307",1511
"308",1521
"309",1527
"310",1528
"311",1529
"312",1530
"313",1531
"314",1532
"315",1543
"316",1548
"317",1550
"318",1551
"319",1552
"320",1553
"321",1565
"322",1571
"323",1572
"324",1573
"325",1574
"326",1592
"327",1593
"328",1594
"329",1595
"330",1613
"331",1614
"332",1615
"333",1616
"334",1634
"335",1635
"336",1636
"337",1637
"338",1652
"339",1655
"340",1656
"341",1657
"342",1658
"343",1676
"344",1677
"345",1678
"346",1679
"347",1698
"348",1699
"349",1700
"350",1721
"351",1768
"352",1770
"353",1772
"354",1773
"355",1774
"356",1775
"357",1776
"358",1777
"359",1778
"360",1779
"361",1780
"362",1781
"363",1783
"364",1789
"365",1791
"366",1793
"367",1794
"368",1795
"369",1796
"370",1797
"371",1798
"372",1799
"373",1800
"374",1801
"375",1802
"376",1803
"377",1804
"378",1812
"379",1814
"380",1815
"381",1816
"382",1817
"383",1818
"384",1819
"385",1820
"386",1821
"387",1822
"388",1823
"389",1824
"390",1825
"391",1826
"392",1836
"393",1838
"394",1839
"395",1840
"396",1841
"397",1842
"398",1843
"399",1844
"400",1845
"401",1846
"402",1847
"403",1856
"404",1857
"405",1858
"406",1859
"407",1860
"408",1861
"409",1862
"410",1863
"411",1864
"412",1865
"413",1866
"414",1867
"415",1868
"416",1881
"417",1882
"418",1883
"419",1884
"420",1885
"421",1886
"422",1887
"423",1888
"424",1889
"425",1902
"426",1903
"427",1904
"428",1905
"429",1906
"430",1907
"431",1908
"432",1909
"433",1925
"434",1926
"435",1927
"436",1928
"437",1929
"438",1930
"439",1931
"440",1946
"441",1947
"442",1948
"443",1949
"444",1950
"445",1951
"446",1952
"447",1968
"448",1969
"449",1970
"450",1971
"451",1972
"452",1973
"453",1989
"454",1990
"455",1991
"456",1992
"457",1993
"458",1994
"459",2010
"460",2011
"461",2012
"462",2013
"463",2014
"464",2015
"465",2031
"466",2032
"467",2033
"468",2034
"469",2035
"470",2052
"471",2053
"472",2054
"473",2055
"474",2056
"475",2057
"476",2066
"477",2071
"478",2073
"479",2074
"480",2075
"481",2076
"482",2077
"483",2078
"484",2096
"485",2097
"486",2098
"487",2099
"488",2115
"489",2117
"490",2118
"491",2119
"492",2120
"493",2139
"494",2140
"495",2141
"496",2159
"497",2160
"498",2161
"499",2162
"500",2209
"501",2211
"502",2212
"503",2213
"504",2214
"505",2215
"506",2216
"507",2217
"508",2218
"509",2219
"510",2221
"511",2223
"512",2230
"513",2231
"514",2232
"515",2233
"516",2234
"517",2235
"518",2236
"519",2237
"520",2238
"521",2239
"522",2240
"523",2241
"524",2242
"525",2243
"526",2245
"527",2250
"528",2251
"529",2253
"530",2254
"531",2255
"532",2256
"533",2257
"534",2258
"535",2259
"536",2260
"537",2261
"538",2262
"539",2263
"540",2264
"541",2265
"542",2266
"543",2271
"544",2274
"545",2277
"546",2278
"547",2279
"548",2280
"549",2281
"550",2282
"551",2283
"552",2284
"553",2285
"554",2287
"555",2295
"556",2298
"557",2299
"558",2300
"559",2301
"560",2302
"561",2303
"562",2304
"563",2305
"564",2306
"565",2307
"566",2308
"567",2316
"568",2319
"569",2321
"570",2322
"571",2323
"572",2324
"573",2325
"574",2326
"575",2327
"576",2328
"577",2329
"578",2330
"579",2337
"580",2341
"581",2342
"582",2343
"583",2344
"584",2345
"585",2346
"586",2347
"587",2348
"588",2349
"589",2351
"590",2363
"591",2364
"592",2365
"593",2366
"594",2367
"595",2368
"596",2369
"597",2370
"598",2372
"599",2385
"600",2386
"601",2387
"602",2388
"603",2389
"604",2390
"605",2391
"606",2393
"607",2406
"608",2407
"609",2408
"610",2409
"611",2410
"612",2411
"613",2412
"614",2413
"615",2421
"616",2427
"617",2428
"618",2429
"619",2430
"620",2431
"621",2432
"622",2433
"623",2434
"624",2435
"625",2444
"626",2449
"627",2450
"628",2451
"629",2452
"630",2453
"631",2454
"632",2465
"633",2470
"634",2471
"635",2472
"636",2473
"637",2474
"638",2475
"639",2476
"640",2477
"641",2492
"642",2493
"643",2494
"644",2495
"645",2496
"646",2497
"647",2505
"648",2513
"649",2514
"650",2515
"651",2516
"652",2517
"653",2518
"654",2519
"655",2524
"656",2526
"657",2531
"658",2533
"659",2535
"660",2536
"661",2537
"662",2538
"663",2539
"664",2540
"665",2552
"666",2556
"667",2557
"668",2558
"669",2559
"670",2560
"671",2561
"672",2578
"673",2579
"674",2580
"675",2581
"676",2582
"677",2600
"678",2601
"679",2602
"680",2603
"681",2650
"682",2652
"683",2654
"684",2655
"685",2656
"686",2657
"687",2658
"688",2663
"689",2670
"690",2671
"691",2672
"692",2673
"693",2674
"694",2675
"695",2676
"696",2677
"697",2678
"698",2679
"699",2680
"700",2681
"701",2683
"702",2692
"703",2694
"704",2695
"705",2696
"706",2697
"707",2698
"708",2699
"709",2700
"710",2701
"711",2702
"712",2703
"713",2704
"714",2705
"715",2707
"716",2712
"717",2714
"718",2715
"719",2717
"720",2718
"721",2719
"722",2720
"723",2721
"724",2722
"725",2723
"726",2724
"727",2725
"728",2726
"729",2729
"730",2736
"731",2737
"732",2738
"733",2739
"734",2740
"735",2741
"736",2742
"737",2743
"738",2744
"739",2745
"740",2746
"741",2747
"742",2750
"743",2759
"744",2760
"745",2761
"746",2762
"747",2763
"748",2764
"749",2765
"750",2766
"751",2767
"752",2768
"753",2770
"754",2778
"755",2782
"756",2783
"757",2784
"758",2785
"759",2786
"760",2787
"761",2788
"762",2790
"763",2791
"764",2803
"765",2804
"766",2805
"767",2806
"768",2807
"769",2808
"770",2809
"771",2810
"772",2811
"773",2812
"774",2813
"775",2825
"776",2826
"777",2827
"778",2828
"779",2829
"780",2830
"781",2831
"782",2832
"783",2833
"784",2834
"785",2847
"786",2848
"787",2849
"788",2850
"789",2851
"790",2852
"791",2853
"792",2868
"793",2869
"794",2870
"795",2871
"796",2872
"797",2873
"798",2874
"799",2876
"800",2889
"801",2890
"802",2891
"803",2892
"804",2893
"805",2894
"806",2895
"807",2910
"808",2911
"809",2912
"810",2913
"811",2914
"812",2915
"813",2916
"814",2918
"815",2930
"816",2931
"817",2932
"818",2933
"819",2934
"820",2935
"821",2936
"822",2937
"823",2939
"824",2945
"825",2951
"826",2952
"827",2953
"828",2954
"829",2955
"830",2956
"831",2957
"832",2958
"833",2959
"834",2960
"835",2965
"836",2974
"837",2976
"838",2977
"839",2978
"840",2979
"841",2980
"842",2981
"843",2994
"844",2995
"845",2997
"846",2998
"847",2999
"848",3000
"849",3001
"850",3002
"851",3015
"852",3019
"853",3020
"854",3021
"855",3022
"856",3039
"857",3040
"858",3041
"859",3042
"860",3043
"861",3092
"862",3093
"863",3094
"864",3095
"865",3096
"866",3098
"867",3101
"868",3112
"869",3113
"870",3114
"871",3115
"872",3116
"873",3117
"874",3118
"875",3119
"876",3120
"877",3121
"878",3125
"879",3133
"880",3135
"881",3136
"882",3137
"883",3138
"884",3139
"885",3140
"886",3141
"887",3142
"888",3143
"889",3147
"890",3153
"891",3154
"892",3156
"893",3157
"894",3158
"895",3159
"896",3160
"897",3161
"898",3162
"899",3163
"900",3164
"901",3165
"902",3167
"903",3177
"904",3179
"905",3180
"906",3181
"907",3182
"908",3183
"909",3184
"910",3185
"911",3186
"912",3187
"913",3188
"914",3191
"915",3198
"916",3200
"917",3202
"918",3203
"919",3204
"920",3205
"921",3206
"922",3207
"923",3209
"924",3211
"925",3221
"926",3222
"927",3223
"928",3224
"929",3225
"930",3226
"931",3227
"932",3228
"933",3245
"934",3246
"935",3247
"936",3248
"937",3249
"938",3253
"939",3264
"940",3265
"941",3266
"942",3267
"943",3268
"944",3269
"945",3270
"946",3274
"947",3285
"948",3286
"949",3287
"950",3288
"951",3289
"952",3290
"953",3291
"954",3292
"955",3293
"956",3307
"957",3309
"958",3310
"959",3311
"960",3312
"961",3313
"962",3316
"963",3322
"964",3328
"965",3330
"966",3331
"967",3332
"968",3333
"969",3334
"970",3335
"971",3337
"972",3344
"973",3351
"974",3352
"975",3353
"976",3354
"977",3355
"978",3356
"979",3365
"980",3370
"981",3371
"982",3372
"983",3373
"984",3374
"985",3375
"986",3376
"987",3378
"988",3379
"989",3393
"990",3394
"991",3395
"992",3396
"993",3397
"994",3399
"995",3400
"996",3406
"997",3415
"998",3416
"999",3417
"1000",3418
"1001",3419
"1002",3420
"1003",3421
"1004",3426
"1005",3433
"1006",3437
"1007",3438
"1008",3439
"1009",3440
"1010",3441
"1011",3442
"1012",3443
"1013",3457
"1014",3459
"1015",3460
"1016",3461
"1017",3462
"1018",3463
"1019",3464
"1020",3481
"1021",3482
"1022",3483
"1023",3484
"1024",3531
"1025",3532
"1026",3534
"1027",3535
"1028",3536
"1029",3537
"1030",3538
"1031",3539
"1032",3541
"1033",3551
"1034",3552
"1035",3553
"1036",3554
"1037",3555
"1038",3556
