"","x"
"1",-500
"2",-998
"3",-1000
"4",-498
"5",-495
"6",-489
"7",-12944
"8",-85083
"9",-268112
"10",-500
"11",2
"12",1
"13",0
"14",0
"15",15
"16",168
"17",1060
"18",1
"19",78
"20",472
"21",0
"22",18
"23",187
"24",8
"25",88
"26",3
"27",41
"28",0
"29",34
"30",22
"31",11
"32",2
"33",-498
"34",7
"35",-998
"36",-4485
"37",-5957
"38",-26884
"39",-34654
"40",-20202
"41",-2974
"42",1
"43",0
"44",3
"45",2
"46",4
"47",13
"48",39
"49",377
"50",698
"51",63
"52",0
"53",0
"54",3
"55",2
"56",10
"57",98
"58",663
"59",112
"60",1
"61",0
"62",11
"63",390
"64",97
"65",1
"66",2
"67",0
"68",6
"69",325
"70",119
"71",0
"72",3
"73",241
"74",99
"75",1
"76",4
"77",109
"78",61
"79",1
"80",1
"81",33
"82",61
"83",0
"84",1
"85",6
"86",48
"87",4
"88",4
"89",-1486
"90",-1486
"91",-2471
"92",-7430
"93",-9889
"94",-5847
"95",-3958
"96",-994
"97",2
"98",3
"99",3
"100",17
"101",17
"102",38
"103",99
"104",291
"105",294
"106",52
"107",6
"108",1
"109",2
"110",3
"111",4
"112",41
"113",124
"114",583
"115",134
"116",11
"117",1
"118",2
"119",0
"120",2
"121",9
"122",24
"123",547
"124",110
"125",9
"126",0
"127",0
"128",2
"129",2
"130",16
"131",495
"132",96
"133",11
"134",1
"135",1
"136",0
"137",1
"138",5
"139",408
"140",100
"141",8
"142",1
"143",0
"144",2
"145",294
"146",76
"147",8
"148",0
"149",2
"150",4
"151",73
"152",101
"153",24
"154",0
"155",0
"156",7
"157",68
"158",40
"159",1
"160",1
"161",1
"162",4
"163",14
"164",3
"165",-1485
"166",-2979
"167",-2960
"168",-3930
"169",-1947
"170",7
"171",3
"172",1
"173",5
"174",6
"175",15
"176",23
"177",77
"178",136
"179",130
"180",23
"181",3
"182",1
"183",1
"184",3
"185",2
"186",4
"187",36
"188",149
"189",452
"190",72
"191",7
"192",2
"193",0
"194",1
"195",3
"196",18
"197",211
"198",663
"199",71
"200",11
"201",2
"202",0
"203",0
"204",1
"205",194
"206",562
"207",55
"208",7
"209",3
"210",0
"211",0
"212",0
"213",1
"214",151
"215",485
"216",66
"217",1
"218",0
"219",2
"220",0
"221",3
"222",86
"223",315
"224",70
"225",10
"226",6
"227",0
"228",1
"229",2
"230",18
"231",60
"232",119
"233",23
"234",7
"235",1
"236",0
"237",0
"238",4
"239",58
"240",51
"241",24
"242",0
"243",1
"244",5
"245",23
"246",13
"247",-492
"248",-1965
"249",-1955
"250",-946
"251",-1470
"252",7
"253",2
"254",1
"255",11
"256",22
"257",42
"258",94
"259",160
"260",128
"261",18
"262",5
"263",3
"264",2
"265",6
"266",3
"267",10
"268",45
"269",274
"270",312
"271",37
"272",12
"273",2
"274",1
"275",2
"276",8
"277",4
"278",323
"279",348
"280",31
"281",3
"282",3
"283",2
"284",0
"285",0
"286",255
"287",312
"288",95
"289",5
"290",3
"291",1
"292",1
"293",1
"294",2
"295",4
"296",165
"297",238
"298",149
"299",10
"300",2
"301",0
"302",1
"303",3
"304",4
"305",82
"306",144
"307",230
"308",17
"309",9
"310",0
"311",0
"312",3
"313",6
"314",42
"315",124
"316",221
"317",58
"318",15
"319",6
"320",2
"321",1
"322",0
"323",9
"324",46
"325",103
"326",97
"327",49
"328",15
"329",0
"330",1
"331",4
"332",5
"333",-1460
"334",-2467
"335",13
"336",-487
"337",-968
"338",-966
"339",9
"340",1
"341",1
"342",1
"343",20
"344",37
"345",98
"346",100
"347",46
"348",3
"349",3
"350",2
"351",0
"352",7
"353",10
"354",34
"355",243
"356",123
"357",29
"358",4
"359",3
"360",1
"361",4
"362",8
"363",14
"364",245
"365",173
"366",71
"367",2
"368",0
"369",0
"370",1
"371",0
"372",7
"373",171
"374",232
"375",170
"376",4
"377",1
"378",1
"379",1
"380",1
"381",0
"382",8
"383",95
"384",313
"385",243
"386",3
"387",2
"388",4
"389",5
"390",10
"391",46
"392",336
"393",355
"394",17
"395",9
"396",4
"397",1
"398",9
"399",5
"400",34
"401",298
"402",290
"403",45
"404",12
"405",2
"406",4
"407",0
"408",1
"409",6
"410",19
"411",125
"412",136
"413",91
"414",38
"415",25
"416",9
"417",1
"418",2
"419",12
"420",-464
"421",-1452
"422",-3447
"423",-1979
"424",-496
"425",15
"426",20
"427",2
"428",1
"429",1
"430",16
"431",46
"432",75
"433",3
"434",1
"435",1
"436",1
"437",3
"438",32
"439",122
"440",50
"441",21
"442",2
"443",0
"444",1
"445",4
"446",13
"447",71
"448",320
"449",121
"450",1
"451",1
"452",0
"453",3
"454",7
"455",64
"456",451
"457",132
"458",2
"459",1
"460",2
"461",1
"462",0
"463",9
"464",65
"465",558
"466",173
"467",4
"468",1
"469",1
"470",3
"471",6
"472",79
"473",628
"474",207
"475",15
"476",0
"477",0
"478",2
"479",1
"480",7
"481",72
"482",409
"483",154
"484",28
"485",9
"486",2
"487",2
"488",0
"489",1
"490",4
"491",20
"492",123
"493",136
"494",87
"495",22
"496",18
"497",9
"498",0
"499",-500
"500",1
"501",8
"502",-1937
"503",-929
"504",-2463
"505",-2475
"506",-485
"507",5
"508",12
"509",6
"510",0
"511",0
"512",0
"513",44
"514",66
"515",6
"516",1
"517",1
"518",27
"519",99
"520",77
"521",3
"522",4
"523",1
"524",11
"525",86
"526",311
"527",5
"528",3
"529",0
"530",15
"531",85
"532",424
"533",7
"534",2
"535",1
"536",0
"537",0
"538",3
"539",83
"540",449
"541",7
"542",3
"543",1
"544",1
"545",1
"546",4
"547",99
"548",575
"549",28
"550",10
"551",3
"552",1
"553",1
"554",0
"555",10
"556",104
"557",586
"558",105
"559",30
"560",9
"561",0
"562",3
"563",2
"564",6
"565",49
"566",263
"567",280
"568",113
"569",40
"570",11
"571",9
"572",2
"573",1
"574",3
"575",9
"576",-939
"577",-6827
"578",-10398
"579",-4442
"580",-1476
"581",-488
"582",-993
