"","x"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",17
"14",18
"15",19
"16",20
"17",21
"18",24
"19",31
"20",32
"21",41
"22",42
"23",43
"24",53
"25",54
"26",64
"27",65
"28",75
"29",76
"30",87
"31",98
"32",122
"33",123
"34",124
"35",125
"36",126
"37",127
"38",128
"39",129
"40",130
"41",131
"42",133
"43",134
"44",135
"45",136
"46",137
"47",138
"48",139
"49",140
"50",141
"51",142
"52",144
"53",145
"54",148
"55",149
"56",150
"57",151
"58",152
"59",153
"60",160
"61",161
"62",162
"63",163
"64",164
"65",169
"66",171
"67",172
"68",173
"69",174
"70",175
"71",183
"72",184
"73",185
"74",186
"75",194
"76",195
"77",196
"78",197
"79",205
"80",206
"81",207
"82",208
"83",216
"84",217
"85",218
"86",219
"87",230
"88",243
"89",244
"90",245
"91",246
"92",247
"93",248
"94",249
"95",250
"96",251
"97",252
"98",254
"99",255
"100",256
"101",257
"102",258
"103",259
"104",260
"105",261
"106",262
"107",263
"108",265
"109",267
"110",268
"111",269
"112",270
"113",271
"114",272
"115",273
"116",274
"117",276
"118",278
"119",279
"120",280
"121",281
"122",282
"123",283
"124",284
"125",285
"126",289
"127",290
"128",291
"129",292
"130",293
"131",294
"132",295
"133",296
"134",300
"135",301
"136",302
"137",303
"138",304
"139",305
"140",306
"141",307
"142",311
"143",314
"144",315
"145",316
"146",317
"147",318
"148",324
"149",325
"150",326
"151",327
"152",328
"153",329
"154",335
"155",337
"156",338
"157",339
"158",340
"159",347
"160",348
"161",349
"162",350
"163",351
"164",364
"165",365
"166",366
"167",367
"168",368
"169",369
"170",370
"171",371
"172",372
"173",375
"174",376
"175",377
"176",378
"177",379
"178",380
"179",381
"180",382
"181",383
"182",384
"183",386
"184",387
"185",388
"186",389
"187",390
"188",391
"189",392
"190",393
"191",394
"192",395
"193",397
"194",399
"195",400
"196",401
"197",402
"198",403
"199",404
"200",405
"201",406
"202",409
"203",410
"204",412
"205",413
"206",414
"207",415
"208",416
"209",417
"210",420
"211",421
"212",422
"213",423
"214",424
"215",425
"216",426
"217",427
"218",428
"219",431
"220",433
"221",434
"222",435
"223",436
"224",437
"225",438
"226",439
"227",442
"228",444
"229",445
"230",446
"231",447
"232",448
"233",449
"234",450
"235",455
"236",456
"237",457
"238",458
"239",459
"240",460
"241",461
"242",467
"243",468
"244",470
"245",471
"246",472
"247",485
"248",486
"249",487
"250",488
"251",489
"252",490
"253",491
"254",492
"255",496
"256",497
"257",498
"258",499
"259",500
"260",501
"261",502
"262",503
"263",504
"264",505
"265",507
"266",508
"267",509
"268",510
"269",511
"270",512
"271",513
"272",514
"273",515
"274",518
"275",519
"276",520
"277",521
"278",522
"279",523
"280",524
"281",525
"282",526
"283",527
"284",531
"285",532
"286",533
"287",534
"288",535
"289",536
"290",537
"291",538
"292",540
"293",541
"294",542
"295",543
"296",544
"297",545
"298",546
"299",547
"300",548
"301",549
"302",551
"303",553
"304",554
"305",555
"306",556
"307",557
"308",558
"309",559
"310",560
"311",562
"312",564
"313",565
"314",566
"315",567
"316",568
"317",569
"318",570
"319",571
"320",574
"321",575
"322",576
"323",577
"324",578
"325",579
"326",580
"327",581
"328",582
"329",587
"330",588
"331",589
"332",590
"333",591
"334",592
"335",593
"336",606
"337",607
"338",608
"339",609
"340",610
"341",611
"342",612
"343",617
"344",618
"345",619
"346",620
"347",621
"348",622
"349",623
"350",624
"351",625
"352",628
"353",629
"354",630
"355",631
"356",632
"357",633
"358",634
"359",635
"360",637
"361",639
"362",640
"363",641
"364",642
"365",643
"366",644
"367",645
"368",646
"369",648
"370",650
"371",651
"372",652
"373",653
"374",654
"375",655
"376",656
"377",657
"378",658
"379",659
"380",661
"381",662
"382",663
"383",664
"384",665
"385",666
"386",667
"387",668
"388",672
"389",673
"390",674
"391",675
"392",676
"393",677
"394",678
"395",679
"396",680
"397",681
"398",684
"399",685
"400",686
"401",687
"402",688
"403",689
"404",690
"405",691
"406",692
"407",694
"408",695
"409",696
"410",697
"411",698
"412",699
"413",700
"414",701
"415",702
"416",703
"417",707
"418",708
"419",709
"420",710
"421",711
"422",712
"423",713
"424",714
"425",727
"426",728
"427",729
"428",731
"429",732
"430",738
"431",739
"432",740
"433",741
"434",742
"435",743
"436",744
"437",749
"438",750
"439",751
"440",752
"441",753
"442",754
"443",755
"444",757
"445",760
"446",761
"447",762
"448",763
"449",764
"450",765
"451",766
"452",768
