"","x"
"1",1
"2",2
"3",3
"4",0
"5",4
"6",5
"7",6
"8",7
"9",8
"10",9
"11",10
"12",11
"13",12
"14",0
"15",0
"16",0
"17",13
"18",14
"19",15
"20",16
"21",17
"22",0
"23",0
"24",18
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",19
"32",20
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",21
"42",22
"43",23
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",24
"54",25
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",26
"65",27
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",28
"76",29
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",30
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",31
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",32
"123",33
"124",34
"125",35
"126",36
"127",37
"128",38
"129",39
"130",40
"131",41
"132",0
"133",42
"134",43
"135",44
"136",45
"137",46
"138",47
"139",48
"140",49
"141",50
"142",51
"143",0
"144",52
"145",53
"146",0
"147",0
"148",54
"149",55
"150",56
"151",57
"152",58
"153",59
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",60
"161",61
"162",62
"163",63
"164",64
"165",0
"166",0
"167",0
"168",0
"169",65
"170",0
"171",66
"172",67
"173",68
"174",69
"175",70
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",71
"184",72
"185",73
"186",74
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",75
"195",76
"196",77
"197",78
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",79
"206",80
"207",81
"208",82
"209",0
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",83
"217",84
"218",85
"219",86
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",87
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",88
"244",89
"245",90
"246",91
"247",92
"248",93
"249",94
"250",95
"251",96
"252",97
"253",0
"254",98
"255",99
"256",100
"257",101
"258",102
"259",103
"260",104
"261",105
"262",106
"263",107
"264",0
"265",108
"266",0
"267",109
"268",110
"269",111
"270",112
"271",113
"272",114
"273",115
"274",116
"275",0
"276",117
"277",0
"278",118
"279",119
"280",120
"281",121
"282",122
"283",123
"284",124
"285",125
"286",0
"287",0
"288",0
"289",126
"290",127
"291",128
"292",129
"293",130
"294",131
"295",132
"296",133
"297",0
"298",0
"299",0
"300",134
"301",135
"302",136
"303",137
"304",138
"305",139
"306",140
"307",141
"308",0
"309",0
"310",0
"311",142
"312",0
"313",0
"314",143
"315",144
"316",145
"317",146
"318",147
"319",0
"320",0
"321",0
"322",0
"323",0
"324",148
"325",149
"326",150
"327",151
"328",152
"329",153
"330",0
"331",0
"332",0
"333",0
"334",0
"335",154
"336",0
"337",155
"338",156
"339",157
"340",158
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",159
"348",160
"349",161
"350",162
"351",163
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",164
"365",165
"366",166
"367",167
"368",168
"369",169
"370",170
"371",171
"372",172
"373",0
"374",0
"375",173
"376",174
"377",175
"378",176
"379",177
"380",178
"381",179
"382",180
"383",181
"384",182
"385",0
"386",183
"387",184
"388",185
"389",186
"390",187
"391",188
"392",189
"393",190
"394",191
"395",192
"396",0
"397",193
"398",0
"399",194
"400",195
"401",196
"402",197
"403",198
"404",199
"405",200
"406",201
"407",0
"408",0
"409",202
"410",203
"411",0
"412",204
"413",205
"414",206
"415",207
"416",208
"417",209
"418",0
"419",0
"420",210
"421",211
"422",212
"423",213
"424",214
"425",215
"426",216
"427",217
"428",218
"429",0
"430",0
"431",219
"432",0
"433",220
"434",221
"435",222
"436",223
"437",224
"438",225
"439",226
"440",0
"441",0
"442",227
"443",0
"444",228
"445",229
"446",230
"447",231
"448",232
"449",233
"450",234
"451",0
"452",0
