"","CartPos","CartVelocity","PoleAngle","PoleVelocity","CONSTANT"
"2073",0.000273042582103013,0.000145891251034621,0.313927099599462,-0.000244721693879186,-0.291097504802799
"2074",0.000877647449148862,5.47573260620258e-05,0.313851327832227,-0.000257090544535342,-0.291079706652004
"2075",-0.000137127267906727,0.000330766352633431,0.314672211756737,-0.000150454215654511,-0.291025088981452
"2076",-0.00271450371367749,0.00113379195552428,0.312200176210633,0.00040252427774574,-0.291116852225018
"2077",0.00114917318176976,-0.000364985721007699,0.315485666243932,-0.000576207862949797,-0.29108849479707
"2078",0.000306614464184924,0.000531035056162527,0.313001093496069,0.00016257919948565,-0.291050648883238
"2079",0.000908799948464898,-0.000120643329798626,0.315365289952577,-0.000441491458814609,-0.291166951995301
"2080",-0.00138992422355796,0.000938862354776171,0.311588332916018,0.000384596416923223,-0.291256322975457
"2081",-0.000301579591640709,-3.9401253906231e-05,0.314899829370681,-0.000290247817839726,-0.291237737676975
"2082",0.00086313415171408,-0.00033072966264457,0.316390376514257,-0.000559322389417133,-0.291086343048327
"2083",0.00142348437566278,-0.000569322736085338,0.314587890811285,-0.000418967206204342,-0.291121590538872
"2084",0.000201546610867631,2.51653913082977e-05,0.315207787812207,-0.000404187601965726,-0.291215049377585
"2085",-0.00274968421962631,0.000806260976507081,0.312437412001458,0.000242012851771871,-0.291201988018807
"2086",7.32881195952319e-05,0.000176138492301441,0.315593955489335,-0.000171482507964953,-0.291078729696782
"2087",0.00232450184954769,-0.000756030158609425,0.316423994803117,-0.000774615506272071,-0.29119807269376
"2088",-0.00012028270768711,0.000270582465469718,0.314696268732501,-8.71856425453534e-05,-0.291119831598245
"2089",-0.00181387364339508,0.000969545327798315,0.311409064354607,0.000471116671280929,-0.291139585966882
"2090",0.000892520863941194,-0.000392978025737838,0.315049789174535,-0.000475547429534281,-0.291149071324221
"2091",-0.000374140221390698,0.00014273841115945,0.314199929970095,-0.000157416240288462,-0.291180007488566
"2092",-0.000786855620988141,0.000336023563423201,0.312564545469899,7.79572396592098e-05,-0.291020729447659
"2093",-0.000986177064624444,0.000552479585960622,0.31411001280908,-3.86157772104308e-05,-0.29103622900397
"2094",0.000304331887689863,-7.38058479168331e-05,0.315898791871128,-0.000377863549059438,-0.291039313802094
"2095",-0.00175236826354858,0.00105497240399839,0.312038057467347,0.000425278700992941,-0.291169550235025
"2096",-0.000179692962992241,-5.04908160023612e-06,0.315022353228925,-0.000298351372725083,-0.291095027991902
"2097",0.000154298556060178,0.000200342466208201,0.314523783417365,-0.000105481439858242,-0.291158835720616
"2098",-0.00029584740200825,-0.000172670151055994,0.314614668546418,-0.000341014288562628,-0.29107126825006
"2099",-0.00149228242368096,0.000581294230254352,0.313434714886794,8.66052689567275e-05,-0.291135164579406
"2100",-0.00226954413732589,0.00077461143402606,0.31056849551604,0.000353939577738322,-0.291046357372712
"2101",0.000546133926718641,-0.000113165465254784,0.313686492085889,-0.000282747822206843,-0.291094032956269
"2102",0.000197177064701984,-0.000190534167439044,0.31510405807022,-0.000308110230462215,-0.291051235134909
"2103",0.000410242907497516,-0.000668701710673107,0.317541785859712,-0.00096879910321951,-0.291044643750214
"2104",-0.000567651817502519,0.00080914623910322,0.312523369750368,0.000252900264566039,-0.291086099713232
"2105",-0.000544204665837354,0.000340279874167872,0.312875228908934,-4.74485213245689e-05,-0.291151875824025
"2106",0.000183514068729237,-0.000112042928909517,0.314778003890652,-0.000409960260244615,-0.291171519343691
"2107",0.00174938715437924,-0.00123048903474943,0.317583697190448,-0.00107686737290538,-0.291126937610648
"2108",-0.000633004453319016,0.000331814768299478,0.314232793939321,-0.000187913415436888,-0.291084065488553
"2109",-0.00125859777577549,0.000593827461294388,0.313200733430051,0.000238930231460118,-0.291099824372878
"2110",-0.00161893652886227,0.000790990447965227,0.312337736751792,0.000290512604313667,-0.291211953991825
"2111",0.000694568167411951,-0.000301745747083979,0.315884327064364,-0.000539094933142212,-0.291152625087068
"2112",-0.000565783190352827,0.000396516995447635,0.312656386492885,6.45514622470196e-05,-0.291149329123693
"2113",0.000361242988208414,-3.07623724410806e-05,0.315715111996626,-0.000287011660501056,-0.291081309492795
"2114",0.000424937166973433,-4.02724060358615e-05,0.315491331446419,-0.00038357983317195,-0.291075504701337
"2115",-0.000225871199019575,0.000397744261751543,0.314031877422173,-3.47005022086296e-05,-0.291163313488522
"2116",0.00212775859684072,-0.000652863728124035,0.316714264950726,-0.000634023221399624,-0.290976066894236
"2117",-0.00168965196274467,0.000612579505125281,0.313157704665481,0.000207737389532591,-0.291074996076572
"2118",-0.00153681152537874,0.000482628819977522,0.312241338549306,0.000157547144469529,-0.291125737730038
"2119",-0.000785318194385486,0.000483352519390918,0.312566667834002,0.000233538242611706,-0.291056714056379
"2120",-0.000197013605887098,0.000162706985648247,0.314857161956657,-0.000266827788649089,-0.291079360746658
"2121",0.000793138568678812,-0.000175666360243358,0.315662645974213,-0.000433231235457704,-0.291099960141883
"2122",0.000218256589760991,-0.000338550308150744,0.316420730915991,-0.000665214077728899,-0.291062270762941
"2123",-0.000922269114130269,0.000520260794498363,0.313101863593444,0.000132083963174854,-0.29096417972003
"2124",-0.000886804425516109,0.000188730848424181,0.313207561289509,-0.000218916794861934,-0.290981054794431
"2125",-0.000325837315311834,0.000237144232747365,0.313874628421831,-0.000125199238645647,-0.291013080032238
"2126",-0.00139225121491072,0.000885193466851056,0.312582670399459,0.000400843540697399,-0.291014817473331
"2127",-0.000322839919467557,0.000153528172034757,0.313224709289205,-2.92932150739478e-05,-0.291055807333632
"2128",0.000809677563634651,-0.00046271436468454,0.316141664456777,-0.000554704366652211,-0.291077051642034
"2129",-0.0014805462848404,0.00108972295850525,0.312535995142662,0.000474285968357225,-0.291082657235846
"2130",0.000995723355028649,-3.58412012161317e-05,0.314002451951529,-0.000270990277829235,-0.291140468469968
"2131",0.000628240707596397,-0.00052224348591043,0.314735378031479,-0.000655580039553526,-0.291106366886371
"2132",0.000925603023459442,-0.000595403725838262,0.315674628611691,-0.00087003935183266,-0.291000892507142
"2133",-0.000323699867543746,-0.000103487930400566,0.313959550656138,-0.0003267582001473,-0.291065349208395
"2134",0.00112694228050079,-0.000465258117219434,0.315106744705539,-0.000564890793860596,-0.291102004929234
"2135",0.000430053341402824,0.000111183433404526,0.314390281697214,-0.000269696783459878,-0.291135917245548
