"","CartPos","CartVelocity","PoleAngle","PoleVelocity","CONSTANT"
"1",-4.34307746504885e-07,0.0200003858972081,-1.14098219424663e-06,2.65206768677928e-07,1.34283351597141e-08
"2",-6.75043641786141e-07,0.0200003241930832,-3.31781604635978e-07,1.17691769198896e-07,8.10151968685415e-09
"3",-6.08489977434567e-08,0.0200000161512916,-8.4033066404555e-07,4.35324607191539e-08,1.27536118327653e-08
"4",1.33349249900805e-06,0.0199994623166209,5.07877348002489e-07,-2.4969343627134e-07,-2.14369202593458e-08
"5",-2.79442354265983e-08,0.0200000315874724,-4.97420613284354e-07,8.39767616754354e-08,3.17841738917654e-08
"6",1.53229159738651e-06,0.0199992217372244,1.98261460593768e-06,-6.00714937182578e-07,1.18589265338086e-08
"7",9.27065591131723e-07,0.019999893036201,1.07931239379335e-06,-8.28416800404741e-08,-3.31110017308585e-08
"8",9.73431301865111e-07,0.0199989764548526,2.61160878795456e-06,-8.72407175543446e-07,-3.94473268718734e-08
"9",9.89128590564284e-07,0.0199995528003677,2.69030683526038e-06,-4.84837881459578e-07,-6.68800718033716e-09
"10",-5.08498921366032e-08,0.0200000995738414,-1.97404745309859e-07,6.15656614265704e-08,-3.69368766306336e-08
"11",1.09872497896692e-06,0.0199996212659326,1.79968685879323e-06,-3.6681611542603e-07,-1.24309266985627e-08
"12",-1.26004284120209e-06,0.0200004245156495,-8.28099463883184e-07,2.46577594999497e-07,-1.09806040321176e-09
"13",-2.73295119989664e-07,0.0200001064638096,-2.43754521421459e-07,6.2406024604827e-08,1.02101890450431e-08
"14",-8.64423780116104e-07,0.0200003427963779,-9.56291547943676e-07,1.88221674036658e-07,-3.24962877674927e-08
"15",-7.75609451876323e-07,0.0200002796212047,-1.66366178826749e-06,2.82565520236246e-07,2.17129354480711e-08
"16",1.5158222467666e-07,0.0200003446090913,-9.58062848571912e-07,3.44628674540548e-07,8.63656343602633e-09
"17",5.89436103062901e-07,0.0199998851115636,1.61092018734575e-06,-1.78658941674395e-07,1.27599223021753e-08
"18",3.01919178663282e-07,0.0199997588031878,8.80571453078402e-07,-2.18003957918496e-07,-2.94307449791316e-08
"19",-3.53818949049054e-07,0.0200002286151468,-5.31911717734466e-07,1.38110507662902e-07,4.42462689195313e-08
"20",3.24427470526974e-07,0.0199997752390986,1.31108689463743e-06,-1.57017397899116e-07,1.40882769705921e-08
"21",-8.05354897831239e-07,0.0200001850159448,-1.33833337606776e-06,1.9540320045405e-07,-1.60907434746841e-08
"22",7.69024659402805e-07,0.0199998711288377,1.8702415302062e-06,-1.96574354552227e-07,-4.17092550707005e-08
"23",-9.6321348772775e-07,0.02000069359593,-9.95047177646972e-07,4.64703297299166e-07,3.25365191368089e-08
"24",4.58834175741624e-07,0.0199997440748132,1.47966288747376e-06,-2.02284324658077e-07,2.8300351684385e-08
"25",-1.03870840370507e-06,0.0200003437485565,-1.194402968821e-06,2.62486099373995e-07,-1.09619184020548e-08
"26",-2.09054029599299e-06,0.020000511966793,-6.79395746622321e-07,2.32478422002146e-07,-1.01665892473709e-07
