"","CartPos","CartVelocity","PoleAngle","PoleVelocity","CONSTANT"
"1",-2.27215880066798e-07,1.24231682950017e-07,-5.6477002827748e-07,0.0200001225124556,-3.70474642624932e-08
"2",3.18361018377468e-07,-9.79381385936251e-08,1.82564018085014e-07,0.0199999293089765,-1.1460706244804e-08
"3",-3.42035686434471e-07,5.36978990094596e-08,-2.6958885950007e-07,0.020000023334489,-2.14222800089847e-08
"4",2.30036403441386e-07,-1.3434902510349e-07,3.26608744738293e-07,0.019999921643117,-2.06590239442009e-08
"5",-1.1689991733208e-06,5.18315366556532e-07,-1.01459469307374e-06,0.0200002965092031,1.94784994116002e-08
"6",2.83431641119884e-07,-1.10375053982322e-07,7.50917181375879e-07,0.0199999329710451,-8.45698871809882e-09
"7",-6.6911759844611e-07,3.82293321567454e-07,-3.37016296750443e-07,0.0200002435852329,-1.63107877004783e-08
"8",-9.74931005589375e-08,8.91583451770427e-08,-6.888859271836e-07,0.0200001023902482,-3.71786503796195e-10
"9",5.20099355994523e-07,-1.36211699536509e-07,2.01966300797245e-07,0.0199999151233933,-3.93988361151466e-08
"10",-1.55346161952437e-07,-1.04375914050221e-07,2.74809549040082e-07,0.0199998384640978,-1.34437002824124e-08
"11",-1.06889990222003e-07,-5.76550690050935e-08,-1.46120275530966e-07,0.0199999694025576,4.84299226992328e-09
"12",-3.0672333159916e-07,1.81808505434768e-07,-7.17947181664862e-07,0.0200001326676724,-2.18021704416869e-08
"13",-1.90916148361409e-08,-9.22553221990386e-09,2.47401696969902e-08,0.0199999849341001,6.45272036038794e-09
"14",-2.88207184527601e-07,1.49683469234191e-07,3.94089637404347e-07,0.0199999776569304,-1.02702163546948e-08
"15",-3.1336572157942e-07,9.52880497706011e-08,-2.0813442201873e-07,0.0200000666487243,1.83538078815265e-08
"16",2.03597979890819e-07,7.33357727427506e-09,-2.19651339293813e-07,0.0200000300709892,-1.65725469311382e-08
