"","CartVelocity","PoleVelocity","CONSTANT"
"102",0.288530086839551,0.26520568538222,-0.00070477196153875
"103",0.286890263265193,0.262337630633778,-0.000213695223467982
"104",0.28816229891452,0.260920048983015,0.00092307339217116
"105",0.280040094232472,0.258728808306456,-0.000410095663349287
"106",0.283199894096088,0.259566111089372,0.00021600433937748
"107",0.279477036521304,0.260776220947567,-0.00178690390363213
"108",0.280241640110638,0.25811690874327,-0.00133645605738641
"109",0.287942977412108,0.264500022527614,-0.000429647544409846
"110",0.275675498953168,0.25806265518388,-0.000319650657437821
"111",0.284976249870487,0.261375915232051,-0.000251023360449012
"112",0.284358802552288,0.260625473775123,-0.000928426060419222
"113",0.286577595345046,0.264328214763713,-0.000957998415268591
"114",0.283592305070746,0.260829557744375,0.000209468317268106
"115",0.283609894754512,0.262905466865719,-0.000776082983826138
"116",0.283389158537378,0.262064205683092,0.00161722773662647
"117",0.287636891219804,0.263689090811497,0.00193039068845265
"118",0.279434100084944,0.258966970316472,-0.0012150071595262
"119",0.277137293819552,0.255681884909507,0.000219743254972348
"120",0.282449046313639,0.259162585105475,-0.000119347754837972
"121",0.278864460996599,0.257761438540919,-0.00097734897135161
"122",0.280462592252382,0.259694803289647,0.00105659520789659
"123",0.280898032093536,0.257630303456807,0.00170054526076237
"124",0.275996752644884,0.255834176031706,0.000681137766834964
"125",0.290861120048817,0.266184016604159,-0.00104499202217278
"126",0.281364460627837,0.25924387033085,-0.00035208682657849
"127",0.283539247133455,0.259865797111722,-0.00015847440415536
"128",0.277450777647572,0.258100083054796,-0.000258578211385259
"129",0.286909919226352,0.263587470056719,0.000644252157458134
"130",0.277870740995952,0.255244363495808,0.000901852979238865
"131",0.277555198966931,0.256381406017925,0.0014740759816536
"132",0.292590801402422,0.26586423289854,-0.000368663267901364
"133",0.277614638402822,0.25754600011638,0.000220467150502123
"134",0.272098295533541,0.254775970052917,-0.00301084143952186
"135",0.274413494953416,0.256832496725627,-0.00019247847056831
"136",0.284023671257087,0.263152482019163,2.87584418960943e-05
"137",0.283943710084123,0.263286374755634,0.00110339463816827
"138",0.278071558958586,0.256651741365168,0.000411852010870329
"139",0.28614660088507,0.262742780196444,-0.00119000947595987
"140",0.285587422826811,0.263273081758072,0.000211404160924692
"141",0.290113517755277,0.26438936387637,-0.000577329693065892
"142",0.290564382843911,0.26572395425527,0.000230090618935159
"143",0.286412305352993,0.263509845315838,-0.000193114480737877
"144",0.278873027526789,0.261480040338271,-0.0029539723079082
"145",0.27653946744007,0.259729744536589,-0.000817311296337564
"146",0.288846924426676,0.265792530155073,-0.00158246277735696
"147",0.281487518544008,0.261413154650167,4.57737088558226e-05
"148",0.287077662836469,0.264029832326141,-0.000987579845743275
"149",0.295685363491735,0.266689485263771,-0.000502930760747894
"150",0.273789482027127,0.254161641979974,0.00114846328541867
"151",0.279628944493209,0.259028820729623,0.000166687466601865
"152",0.26738044300888,0.251324655210707,-0.00135600188756477
"153",0.290926705947412,0.264355135281906,-0.00169147804102034
"154",0.285471744323445,0.261381527976072,-0.0017386401636049
"155",0.281099165810478,0.260351767876874,-0.00387640233348372
"156",0.279215613892287,0.256816971125903,-0.0011463175757056
"157",0.286010544011033,0.263580474699332,0.000699326017481325
"158",0.280507086598126,0.25901426407228,-0.000537162197406049
"159",0.28028930950639,0.259729974508682,0.000147456452722504
"160",0.271318755951802,0.255324002814973,0.000236865362337559
"161",0.283151371463742,0.259916693150679,0.000838620334726646
"162",0.289275257803003,0.261976666262937,0.00134728030254369
"163",0.285848105225872,0.261690492461562,-0.00110013887903239
"164",0.290653302947839,0.26517867253774,0.000886882529372538
"165",0.278276167589828,0.25738311474421,-0.00196352933311425
"166",0.274854627790691,0.254602732792625,0.000760132193359201
"167",0.284007749616253,0.260962357438947,0.000986424569566526
"168",0.281323763535564,0.259127701445431,0.000501496034412401
"169",0.288746114628668,0.265430111169665,0.000433171596525027
"170",0.280875850532732,0.257629330717807,-0.00222073635201171
"171",0.286476746878532,0.262809182092415,0.000523293423029398
"172",0.285547941861385,0.263230484146327,6.43662094605365e-05
"173",0.281675202623255,0.261410889725174,5.22245898638604e-05
"174",0.278089759134382,0.25758040716765,0.00102378330315987
"175",0.29134360735512,0.264153212193213,0.00114242636174304
"176",0.281824000342709,0.259752498720324,0.000496140332498097
"177",0.277158950292055,0.258981885914897,0.000616357627854986
"178",0.272797167786557,0.255267230175673,0.000110050730683769
"179",0.280365679776224,0.256624512100285,-0.000506702995388095
"180",0.279732919100742,0.256960918602325,-0.000571719852838574
"181",0.288856961885231,0.263100865346775,0.00188616271960044
"182",0.28206584496281,0.260047549254276,0.000669390338321794
"183",0.286497158769094,0.261211364625203,0.000831609243214274
"184",0.271967580392972,0.253793287625297,0.000198175744710826
"185",0.284085300165789,0.258832390390694,0.00175101925953626
"186",0.296936566085031,0.271034622468178,0.00107191641535007
"187",0.273965916515545,0.256057386773309,-0.00156873400053086
"188",0.288925914498692,0.262383216938276,0.000107109125905123
"189",0.282811021297859,0.260536420294497,0.000591405562915042
"190",0.281153115603003,0.257502631005286,-0.00149650437065584
"191",0.276918269970249,0.25653559752811,0.00147902157769771
"192",0.286522578284998,0.264265365156625,0.000341954467653526
"193",0.282191670375105,0.260874695051103,-0.000292642219758539
"194",0.285418464160012,0.261713634905128,-0.00012855203053765
"195",0.292128693013927,0.266546150380947,0.00165025425356878
"196",0.283890686530791,0.260243148892562,-0.00216711235964436
"197",0.283297869890718,0.259172322766309,0.000716536126623261
"198",0.265801133124393,0.249963659505324,-0.00176224254242106
"199",0.273093679044037,0.255867109129332,-0.00136457808402283
"200",0.279467806126556,0.256395329154891,-0.00308985163908694
"201",0.290367518404182,0.264797676843327,0.000379711325237708
"202",0.27832539723779,0.258879197450177,0.00031669219283677
"203",0.278611224744142,0.258902551548429,0.0024710891131661
"204",0.2751549694571,0.258029753443756,0.00209629132053856
"205",0.275348791803479,0.255336532188839,-0.000153973650443
"206",0.287580837702253,0.26363753798022,-0.00108842475852976
"207",0.28147307403882,0.261941260597002,-0.000127315475032367
"208",0.286292039055703,0.25978612644,-0.000643881487816358
"209",0.285117935498286,0.262735184676601,-0.000839877345647458
"210",0.277357767606102,0.256220716334361,-0.000419002248102424
"211",0.278590067775293,0.258037904947008,0.00170014784557499
"212",0.277004908997209,0.255567301520987,-0.00102683854045926
"213",0.280048353850702,0.259466565724057,0.00181106517349627
"214",0.272776961392636,0.254869192315017,-0.00186262705225458
"215",0.278707253834016,0.260398319041403,0.00093453251148397
"216",0.289975897842895,0.264156522597349,-0.00159796669785384
"217",0.283112471071307,0.259083255861034,-0.000516750371185849
"218",0.277608081944888,0.257510840169002,-0.00160104040836062
"219",0.285565308102778,0.262102411782675,0.000356549195235508
"220",0.284513238163283,0.262267231212546,-0.00109043162135208
"221",0.278301802606896,0.258454816029723,-0.000738918022561669
"222",0.274782795169814,0.256215558258209,-0.00152112661876303
"223",0.279613350725126,0.258264296334636,-0.00157698475582467
"224",0.27419528417439,0.254140479132085,0.000703332442775667
"225",0.286575132170301,0.263428533478519,-0.00285796960036857
"226",0.283883185222702,0.259624271906799,0.000722692497865921
"227",0.274593234977179,0.256774591931533,-0.000247595800093246
"228",0.279642665511245,0.261120557032674,0.000900002765917028
"229",0.286195436595237,0.262372448865505,0.000586178647177293
"230",0.276987851394916,0.256676478217121,0.000191004630808483
"231",0.283933222094022,0.264198794877115,8.96472856778711e-05
"232",0.279804923838394,0.258005294483588,0.000180087532315478
"233",0.288371936052137,0.265598944516304,-0.00118226291936206
"234",0.287188405954781,0.263740298157884,-0.000607080406673665
"235",0.269168358015356,0.252683335468696,-2.29271296803188e-05
"236",0.283145984043301,0.260163639760123,-0.0011189971168792
"237",0.280353062228221,0.259437825135759,-0.000914167713532705
"238",0.274880595206491,0.257009544952886,0.00283022027811147
"239",0.286349452289601,0.263861004098034,-0.000389374032342036
"240",0.278795687568928,0.260585527189884,-0.000785167665081447
"241",0.27918090670945,0.259187612780928,1.34871382281337e-05
"242",0.286308484443377,0.260066195561691,-0.00170350313735177
"243",0.288481467828808,0.265224824725493,0.000717554712793924
"244",0.295203007572921,0.267368887358905,0.00162403672425364
"245",0.271726478707933,0.25334789579168,0.001044096099631
"246",0.288266426572636,0.264463224752393,-0.000769865605011396
"247",0.285866005953452,0.262780930028817,-0.0012829095921132
"248",0.280436714797188,0.258414103050183,0.0001047851510335
"249",0.305260756462649,0.272693940469608,-0.00147614256355975
"250",0.283445057460656,0.262020666273287,0.00100925240964756
"251",0.279890697641272,0.260329513740242,-0.000312800767312502
"252",0.280814451826191,0.259541086456981,0.000693387543834124
"253",0.281261150748893,0.260524913253391,-0.000731780795346478
"254",0.283801838082911,0.260573813461602,-0.00183225755028298
"255",0.290578003474129,0.26455615421504,-0.000990612896213147
"256",0.291215223154333,0.266776875518618,0.00113262145090495
"257",0.286025355031518,0.262212435530994,0.000392027513459517
"258",0.274769054810321,0.256174429914141,6.66833144368739e-05
"259",0.281719511220043,0.260154280203017,0.00173628314524103
"260",0.282789182966931,0.257666935980974,-0.00079582392881806
"261",0.288281273562657,0.265227688254311,0.00171317654170234
"262",0.276218104934796,0.257251333586385,0.00153152405544988
"263",0.275107267530301,0.257015741800622,-0.000392762796015843
"264",0.269916831547404,0.252391098343844,0.00110253946716183
"265",0.277623811229331,0.260851801758154,-0.000432989262283094
"266",0.283456550914834,0.260167926629248,0.00179318107584057
"267",0.277793429619825,0.258965448721703,0.00137210212939492
"268",0.295770209574833,0.266965851285437,0.00121593849481686
"269",0.272258958244519,0.257086284028747,0.00136289946656318
"270",0.280496290457343,0.260702573342593,-0.000744165488441089
"271",0.276163315473574,0.256558149154865,0.00139868860304034
"272",0.275839178950875,0.256398768714049,-0.00193533840540137
"273",0.291406746067852,0.267429807311517,-0.0004409248086222
"274",0.286672900522404,0.263190481824977,0.000340983870286211
"275",0.274277163391231,0.255260668764731,0.000778250150351372
"276",0.279875764088091,0.259512880839151,0.00146522849248675
"277",0.280843096070536,0.25962556668512,8.87565506202859e-06
"278",0.276247778612525,0.254582373918347,-0.00110570477539184
"279",0.281453780159737,0.259105274854172,9.71769011961291e-05
"280",0.285529440796696,0.264402366276147,0.000719066223216067
"281",0.290565961122721,0.264675816802932,-0.000283615635303011
"282",0.282176926198358,0.258998981152347,0.00216792016469061
"283",0.280067507142973,0.258023283036399,-0.000467387347968478
"284",0.284306007291211,0.261851750737687,0.00181063341301943
"285",0.280265387824868,0.260608979637691,-6.04818999035496e-05
"286",0.277869874010186,0.256816686342857,-0.000700112153968931
"287",0.278114194211247,0.257167842105392,-0.000119130847562825
"288",0.278730781695749,0.258091982353983,-0.000509495385144978
"289",0.278767265301618,0.259284349183015,-0.00131258282324787
"290",0.280610431260503,0.259558939015524,0.000544388516893974
"291",0.277934712520752,0.258413941151843,0.000412562434950147
"292",0.282513724792899,0.261339398181973,-0.00017529721481762
"293",0.279895673272574,0.258114904125054,-0.00175749358060997
"294",0.28481408933303,0.262691251615598,0.000219804109247476
"295",0.283265875632348,0.260136525498161,-0.00220908885704709
"296",0.279774644370952,0.257921237989763,-0.00212162454309103
"297",0.283010113179126,0.258890215779581,-0.000910027884461442
"298",0.275413488797574,0.257900277409331,-0.000727333934296289
"299",0.287269057395194,0.261232102902276,-0.000810477815774767
"300",0.270132182668189,0.253985447773596,-0.000747143904030696
"301",0.275729726468412,0.255325294545698,0.00143108687187284
"302",0.285928680083471,0.263576498413296,0.000396984742295648
"303",0.276380075173664,0.257159786669807,-0.000292495398340164
"304",0.289318528157162,0.26351118132975,0.000346561006298077
"305",0.285690819048622,0.260644556287184,-0.000156006132783814
"306",0.286583568128701,0.26496654838585,-0.00158018225913045
"307",0.268593867684298,0.253993445366726,-0.00201357579013452
"308",0.282341943747022,0.263395625431395,0.000291922243568934
"309",0.280511546691695,0.261153914084834,-0.000260879939231637
"310",0.272326183952696,0.253127288515416,-0.000181425931155884
"311",0.271456617878898,0.255079343699434,-0.000213200265433266
"312",0.283010855337847,0.262469068810586,-0.000434782922782638
"313",0.278583105849297,0.258906114079713,0.00169039610515214
"314",0.288153422167451,0.265446049062403,-0.00106229134428119
"315",0.278938239983803,0.260903470170125,0.00209753114621777
"316",0.27975627531497,0.259535561385362,-0.000486174156317204
"317",0.294065037958347,0.269340467787001,-0.000844563408365268
"318",0.281803593876731,0.261115014615723,-0.000351292114150332
"319",0.277370059804039,0.258216447089558,-0.000405843400913655
"320",0.285826431267754,0.263370038111394,0.00377738255350551
"321",0.301772625137738,0.271995093904057,-0.000634605094236696
"322",0.288530644511533,0.265104919939535,0.000112317979406699
"323",0.2859835986144,0.260450155776892,-0.00181592519664983
"324",0.281989394640886,0.260805419435947,-0.00095441157430019
"325",0.280422878661744,0.259282607278883,-0.0019353225680557
"326",0.28755340056532,0.26513548545932,0.000831603251889569
"327",0.287830683838659,0.264636855794791,0.00100343358695806
"328",0.286863023821117,0.263166511674048,0.000628497993052571
"329",0.286642828773358,0.266081502411695,0.0023903319632238
"330",0.285673617162339,0.262423423159052,5.17877073589622e-05
"331",0.28516911888998,0.262281882781686,-0.0021711230594056
"332",0.28305649230658,0.258675483491073,0.000659417346492733
"333",0.280498782341631,0.257357008303471,0.00149681307064702
"334",0.286476078963382,0.262260313634674,-0.000196187360789579
"335",0.280891056506162,0.260248830862072,-0.000295622927708431
"336",0.279007209445438,0.259410158988392,2.86883128422075e-05
"337",0.274440640459216,0.257248146282191,0.000262470781932571
"338",0.285472327406836,0.263355693540202,0.000561989667055388
"339",0.284576812314064,0.261534199734595,-0.000263821549242631
"340",0.286231798274288,0.263289332347339,-0.000676042839215757
"341",0.286193173595069,0.262202316541177,-0.000259813477106873
"342",0.288744278578459,0.261175173752364,-0.000660281689816893
"343",0.290968783478675,0.264754714172903,0.00127958263738539
"344",0.282875978267245,0.260599478083688,0.000746912389708272
"345",0.289786732124382,0.263293830312363,0.000412383648393271
"346",0.276735020083169,0.257391725863541,0.00021450815081899
"347",0.288647402411095,0.263770228377173,0.00142581532858866
"348",0.278180808441217,0.257690755500388,0.000856431846735913
"349",0.281608356254657,0.260768360023063,-0.000348575059033472
"350",0.274142488145044,0.253304236120661,0.000285860745312645
"351",0.283999464503156,0.261452777396923,-0.00101809226745888
"352",0.281092311127662,0.260310419160236,-0.000895827232174328
"353",0.28490265302608,0.260929101398282,-0.000154809954851604
"354",0.274459593991428,0.254765146814396,-0.000351551057282957
"355",0.281301850643373,0.258897127467266,-0.00152931309674262
"356",0.279514002344068,0.256195275440689,0.000800295388306554
"357",0.2785159120414,0.2589462986041,-0.000960082594981525
"358",0.279171624966795,0.25838710638743,0.000277881751353307
"359",0.280261153383152,0.258197486827974,-0.000438253947446906
"360",0.274687074592166,0.252912839165671,-0.00187010910753611
"361",0.290474406022869,0.265181969913584,-0.000582259502172178
"362",0.275946866811933,0.255013230162853,-1.53172372316858e-05
"363",0.281198917188521,0.260404713742887,0.00162884105660542
"364",0.27843318197344,0.258465307458597,-5.51383311613891e-06
"365",0.273305557795164,0.254822977636626,-0.000253046380001686
"366",0.279621094577095,0.255662045911322,0.000498961886544806
"367",0.28555262075385,0.261325787425958,8.10895564080471e-05
"368",0.288384439347345,0.263214120005274,-0.000842694809418987
"369",0.283284007199659,0.261993743956356,0.00163584834192683
"370",0.293668301490714,0.269583579947044,0.00189479212226029
"371",0.290257779622661,0.263553230993677,0.00249998574729113
"372",0.280262725004241,0.258416164520683,0.000704299888499409
"373",0.279743955958007,0.260205467975347,0.000431488908927994
"374",0.275241071398952,0.254567585924826,-0.000102087270200126
"375",0.298922842907551,0.269807130831703,0.00256181106317104
"376",0.288208838516746,0.263096757998752,3.95675615089324e-05
"377",0.282765329297059,0.259481936451562,-0.000319518551494784
"378",0.283928298135742,0.261559099671335,-0.000627838127100982
"379",0.286014235535328,0.261978809948482,0.00159338488987303
"380",0.285940466650532,0.260958187759796,-0.000358895350695219
"381",0.285372050459289,0.261331028163968,-0.000136542441243257
"382",0.280306899035861,0.258147393250299,0.000892852157737966
"383",0.284421424001504,0.261896673219636,0.000505542330436315
"384",0.287485797968088,0.263611891380915,0.000391592519715273
"385",0.27536595490043,0.254795246368562,0.00039705116767421
"386",0.280496518701872,0.258881795703527,0.002410190950091
"387",0.279162363927789,0.255020008775347,-0.000407955001613665
"388",0.285386148010849,0.261801954208515,-0.00111719022803297
"389",0.285014283446629,0.261175319973605,-0.000289876077519132
"390",0.27020434931618,0.251832394654514,-0.000373554887218414
"391",0.27158542463141,0.252982878956297,-0.000407355026167782
"392",0.280525654442719,0.257610771697199,0.000679772007295484
"393",0.283456054244666,0.260341493417632,0.000388890868293647
"394",0.2797598841911,0.258435269440562,0.000728229044884117
"395",0.294208847582446,0.266692603325506,-0.000250786001577928
"396",0.277426304508326,0.258027555168395,-0.0015107333888778
"397",0.277252748390205,0.257351374495604,0.000658297817932087
"398",0.273596951179822,0.254025748879995,0.000460624705718004
"399",0.284145766859553,0.262642859456317,-0.000162885327042367
"400",0.285287926221192,0.262622815199264,-0.000826815737555791
"401",0.281414652865292,0.259597707204921,0.00052408538021376
"402",0.275480773667987,0.25555694473142,-0.000184779506662836
"403",0.302481914642136,0.272104210618774,0.000487818958335611
"404",0.288160778732988,0.26360336918458,0.000160998115113233
"405",0.289241481336923,0.263086156498717,-0.000103760868427918
"406",0.266944485515311,0.250374858491184,0.00102393168140274
"407",0.28923197832756,0.263598779843901,-0.00125122214214948
"408",0.282795599370098,0.259965955415354,-0.000782849487092423
"409",0.289480271639613,0.262849211201948,0.00095001506529654
"410",0.286835200378519,0.265048504689099,-0.00165324086036353
"411",0.283298582409259,0.25999787184878,0.00103600401003507
"412",0.285044666686329,0.262586514726914,-0.000676375998816334
"413",0.283420526610133,0.262508065960709,0.000430488536330057
"414",0.270540768801664,0.25415307147255,0.00111373297232579
"415",0.2841983030612,0.260071414715438,0.00188208837555275
"416",0.276044316111716,0.256710555969809,-0.000973727208662564
"417",0.281614558202105,0.260188611096973,0.000789596289631809
"418",0.271060110178809,0.253344543885444,-0.000256026327527773
"419",0.282314364548142,0.262913583409191,0.00296900823555042
"420",0.26999316443345,0.252810134616036,0.000142551931039282
"421",0.269233431748344,0.252027205524492,0.00103698881761694
"422",0.290698953231943,0.264253481140007,0.00099480566451997
"423",0.286056829575868,0.260392008301422,0.000190572617679157
"424",0.291909719806212,0.264294815719946,-0.000582661263103141
"425",0.280470529344234,0.258637802675869,-0.000680705170105055
"426",0.280958306326606,0.261393570673168,-0.00111866420039623
"427",0.285145244788707,0.261755814740534,-0.000316258920838223
"428",0.28769078792897,0.263053562696326,0.00156352436579252
"429",0.282158407021943,0.256561292736146,0.000174705510427079
"430",0.282472610977245,0.258558670083297,0.00037575052227632
"431",0.283747127586058,0.259816742261686,0.00128458368001414
"432",0.269890998065346,0.253637013513328,0.000904902081341181
"433",0.280899288770295,0.259428660962222,-0.000925448038186056
"434",0.29083727939958,0.265988703504512,0.00180670141285842
"435",0.28284575693872,0.258808417638007,-0.00141481681067943
"436",0.279199109846018,0.259102458674573,0.000791922817699592
"437",0.292722302210222,0.267596077969222,0.000404534825183311
"438",0.276620603236097,0.25597085152357,0.00121526543596549
"439",0.2885839130386,0.263568091807394,-0.00020391343292069
"440",0.28213081140077,0.26109926093441,-0.00114285842835843
"441",0.268088659154459,0.25129275322819,0.00182768928877433
"442",0.280252312147641,0.260202185083661,2.47370923290121e-06
"443",0.277430842145943,0.257457463317023,0.00102382187722041
"444",0.285051854261756,0.260327224271685,-0.00113172635077149
"445",0.285645696353116,0.260904904301801,0.0014781637853448
"446",0.286578699336263,0.262163546324066,-0.000708574335512951
"447",0.27802991184202,0.258464378812889,-0.00124688715153637
"448",0.282458855410895,0.260592001230603,-0.0017342827794979
"449",0.293994784023752,0.265748584876309,0.000874162408437928
"450",0.278670911963242,0.259116586019208,-0.000263352557764563
"451",0.278327248378913,0.258036331710671,-0.00107906320724069
"452",0.284735684259781,0.260976204546215,-0.00127488907971125
"453",0.274357071300772,0.256528846168196,0.00194292231564549
"454",0.284820643308126,0.261527891901812,-0.000724356289065195
"455",0.291653860653504,0.266411270961481,0.000619515610693161
"456",0.281302101127985,0.260955369878025,-0.000410766819658303
"457",0.295073027838515,0.268113543423543,-0.00211690807423439
"458",0.295522916131344,0.266352618837072,-0.000260046885439819
"459",0.278959122068426,0.259314131959623,0.00100164971219147
"460",0.282036662514216,0.260873240875891,0.000245975145379138
"461",0.278919713651317,0.257403241421648,-0.00136105594075284
"462",0.291674909743857,0.265280631109875,0.000190079605181594
"463",0.279762226475251,0.260260534698221,7.28487125783535e-05
"464",0.282409994971105,0.260776815223038,-0.000488641103749906
"465",0.278708474555749,0.25721339354369,-0.00024946394281721
"466",0.284349820676938,0.261470032112545,-0.00012233933436246
"467",0.28076311044332,0.259259025330608,-0.000527717404025236
"468",0.281672722265245,0.260118953227559,0.000151348326489688
"469",0.287525247716803,0.264767646396737,-0.00149429891585795
"470",0.283076041280279,0.261878648685671,8.01342476954225e-05
"471",0.275780262408619,0.257536862092573,0.00187334541946216
"472",0.279317397932858,0.257352205603974,7.16145675326572e-05
"473",0.278564147528978,0.259185293910603,-3.56812302740519e-05
"474",0.28615108186444,0.263179042019429,0.000622449243712748
"475",0.278076213053872,0.25870273553404,-0.000730100280271965
"476",0.283234376177399,0.258424668318228,0.001151523153552
"477",0.276554465360719,0.256611610673439,-0.00215927307034838
"478",0.280645377166858,0.259269581058436,0.000348811163797515
"479",0.287093363483532,0.263664942370877,-0.000996816269697866
"480",0.273023853332784,0.255527270210598,-0.000369732699380235
"481",0.278893418677551,0.260071947460605,-0.00244518526448878
"482",0.287305431999083,0.262806192564477,0.000477932043080331
"483",0.27898505957379,0.260443424707318,0.00052146173300752
"484",0.279783419446276,0.257770542673578,-0.000860064587859739
"485",0.283383586689679,0.258136973707755,-0.00126583869172051
"486",0.287399744903492,0.26202179631067,0.000913581895282397
"487",0.285947840388144,0.260348789418049,7.15371185593804e-05
