"","x"
"1",0.814049553956619
"2",0.814049553956619
"3",0.814049553956619
"4",0.814049553956619
"5",0.814049553956619
"6",0.814049553956619
"7",0.814049553956619
"8",0.814049553956619
"9",0.814049553956619
"10",0.814049553956619
"11",0.814049553956619
"12",0.814049553956619
"13",0.814049553956619
"14",0.814049553956619
"15",0.814049553956619
"16",0.814049553956619
"17",0.814049553956619
"18",0.814049553956619
"19",0.814049553956619
"20",0.814049553956619
"21",0.814049553956619
"22",0.814049553956619
"23",0.814049553956619
"24",0.814049553956619
"25",0.814049553956619
"26",0.814049553956619
"27",0.814049553956619
"28",0.814049553956619
"29",0.814049553956619
"30",0.814049553956619
"31",0.814049553956619
"32",0.814049553956619
"33",0.814049553956619
"34",0.814049553956619
"35",0.814049553956619
"36",0.814049553956619
"37",0.814049553956619
"38",0.814049553956619
"39",0.814049553956619
"40",0.814049553956619
"41",0.814049553956619
"42",0.814049553956619
"43",0.814049553956619
"44",0.814049553956619
"45",0.814049553956619
"46",0.814049553956619
"47",0.814049553956619
"48",0.814049553956619
"49",0.814049553956619
"50",0.814049553956619
"51",0.814049553956619
"52",0.814049553956619
"53",0.814049553956619
"54",0.814049553956619
"55",0.814049553956619
"56",0.814049553956619
"57",0.814049553956619
"58",0.814049553956619
"59",0.814049553956619
"60",0.814049553956619
"61",0.814049553956619
"62",0.814049553956619
"63",0.814049553956619
"64",0.814049553956619
"65",1.08539940527549
"66",1.08539940527549
"67",1.08539940527549
"68",1.08539940527549
"69",1.08539940527549
"70",1.08539940527549
"71",1.08539940527549
"72",1.08539940527549
"73",1.08539940527549
"74",1.08539940527549
"75",1.08539940527549
"76",1.08539940527549
"77",1.08539940527549
"78",1.08539940527549
"79",1.08539940527549
"80",1.08539940527549
"81",1.08539940527549
"82",1.08539940527549
"83",1.08539940527549
"84",1.08539940527549
"85",1.08539940527549
"86",1.08539940527549
"87",1.08539940527549
"88",1.08539940527549
"89",1.08539940527549
"90",1.08539940527549
"91",1.08539940527549
