"","x"
"0%",-2.79139346653282
"12.5%",-0.89947855744717
"25%",-0.558070335191858
"37.5%",-0.279436990817847
"50%",0
"62.5%",0.279436990817847
"75%",0.558070335191858
"87.5%",0.89947855744717
"100%",2.79139346653282
