"","x"
"1",0.814049553956619
"2",0.814049553956619
"3",0.814049553956619
"4",0.814049553956619
"5",0.814049553956619
"6",0.814049553956619
"7",0.814049553956619
"8",0.814049553956619
"9",0.814049553956619
"10",0.814049553956619
"11",1.34171869605534
"12",1.34171869605534
"13",1.34171869605534
"14",1.34171869605534
"15",1.34171869605534
"16",1.34171869605534
"17",1.34171869605534
"18",1.34171869605534
"19",1.34171869605534
"20",1.34171869605534
"21",2.22939736902544
"22",2.22939736902544
"23",2.22939736902544
"24",2.22939736902544
"25",2.22939736902544
"26",2.22939736902544
"27",2.22939736902544
"28",2.22939736902544
"29",2.22939736902544
"30",2.22939736902544
"31",4.08103896701415
"32",4.08103896701415
"33",4.08103896701415
"34",4.08103896701415
"35",4.08103896701415
"36",4.08103896701415
"37",4.08103896701415
"38",4.08103896701415
"39",4.08103896701415
"40",4.08103896701415
"41",7.90073973823303
"42",7.90073973823303
"43",7.90073973823303
"44",7.90073973823303
"45",7.90073973823303
"46",7.90073973823303
"47",7.90073973823303
"48",7.90073973823303
"49",7.90073973823303
"50",7.90073973823303
"51",7.90073973823303
"52",7.90073973823303
"53",7.90073973823303
"54",7.90073973823303
"55",7.90073973823303
"56",7.90073973823303
"57",7.90073973823303
"58",7.90073973823303
"59",7.90073973823303
"60",7.90073973823303
"61",4.08103896701415
"62",4.08103896701415
"63",4.08103896701415
"64",4.08103896701415
"65",4.08103896701415
"66",4.08103896701415
"67",4.08103896701415
"68",4.08103896701415
"69",4.08103896701415
"70",4.08103896701415
"71",2.22939736902544
"72",2.22939736902544
"73",2.22939736902544
"74",2.22939736902544
"75",2.22939736902544
"76",2.22939736902544
"77",2.22939736902544
"78",2.22939736902544
"79",2.22939736902544
"80",2.22939736902544
"81",1.34171869605534
"82",1.34171869605534
"83",1.34171869605534
"84",1.34171869605534
"85",1.34171869605534
"86",1.34171869605534
"87",1.34171869605534
"88",1.34171869605534
"89",1.34171869605534
"90",1.34171869605534
"91",0.814049553956619
