"","x"
"0%",-3.02755827259888
"10%",-1.04605405309721
"20%",-0.653461579859616
"30%",-0.395659943170135
"40%",-0.223478704190598
"50%",0
"60%",0.223478704190598
"70%",0.395659943170135
"80%",0.653461579859616
"100%",3.02755827259888
