"","x"
"0%",-2.79139346653282
"5%",-1.28772245334315
"10%",-1.00038186361088
"15%",-0.8234018524288
"20%",-0.651080582760688
"25%",-0.558070335191858
"30%",-0.416170851766444
"35%",-0.307026674655194
"40%",-0.25063964184119
"45%",-0.0891346199641115
"50%",0
"55%",0.0891346199641115
"60%",0.250639641841191
"65%",0.307026674655194
"70%",0.416170851766444
"75%",0.558070335191858
"80%",0.651080582760688
"85%",0.8234018524288
"90%",1.00038186361088
"100%",2.79139346653282
