"","x"
"1",0
"2",2
"3",0
"4",2
"5",4
"6",1
"7",0
"8",2
"9",1
"10",2
"11",0
"12",2
"13",3
"14",1
"15",0
"16",5
"17",0
"18",4
"19",4
"20",4
"21",7
"22",5
"23",11
"24",11
"25",5
"26",9
"27",2
"28",6
"29",2
"30",6
"31",7
"32",22
"33",45
"34",136
"35",182
"36",2
"37",3
"38",1
"39",4
"40",3
"41",7
"42",19
"43",76
"44",324
"45",949
"46",2
"47",1
"48",0
"49",0
"50",0
"51",0
"52",6
"53",2
"54",2
"55",2
"56",3
"57",0
"58",0
"59",5
"60",5
"61",0
"62",5
"63",7
"64",17
"65",20
"66",33
"67",59
"68",17
"69",4
"70",6
"71",1
"72",3
"73",12
"74",37
"75",92
"76",151
"77",376
"78",378
"79",1
"80",6
"81",2
"82",1
"83",5
"84",6
"85",13
"86",12
"87",20
"88",13
"89",0
"90",2
"91",2
"92",2
"93",11
"94",29
"95",41
"96",63
"97",83
"98",160
"99",79
"100",0
"101",1
"102",1
"103",1
"104",2
"105",3
"106",2
"107",0
"108",4
"109",4
"110",2
"111",4
"112",1
"113",9
"114",24
"115",21
"116",21
"117",32
"118",61
"119",12
"120",1
"121",2
"122",0
"123",1
"124",3
"125",1
"126",2
"127",3
"128",0
"129",4
"130",4
"131",7
"132",14
"133",18
"134",24
"135",12
"136",2
"137",1
"138",1
"139",1
"140",0
"141",0
"142",5
"143",5
"144",7
"145",8
"146",7
"147",7
"148",0
"149",3
"150",3
"151",2
"152",3
"153",3
"154",5
"155",5
"156",5
"157",5
"158",2
"159",2
"160",2
"161",4
"162",2
"163",1
"164",1
"165",1
"166",2
"167",5
"168",1
"169",1
"170",1
"171",1
"172",1
"173",1
"174",5
"175",2
"176",2
"177",7
"178",0
"179",2
"180",0
"181",0
"182",0
"183",3
"184",3
"185",1
"186",2
"187",1
"188",3
"189",1
"190",1
"191",0
"192",1
"193",2
"194",2
"195",1
"196",8
"197",4
"198",5
"199",10
"200",8
"201",2
"202",1
"203",1
"204",3
"205",1
"206",2
"207",13
"208",10
"209",18
"210",42
"211",25
"212",0
"213",4
"214",2
"215",4
"216",4
"217",26
"218",36
"219",133
"220",137
"221",0
"222",1
"223",0
"224",1
"225",3
"226",17
"227",81
"228",195
"229",0
"230",26
"231",1
"232",0
"233",3
"234",2
"235",2
"236",2
"237",0
"238",0
"239",2
"240",5
"241",2
"242",0
"243",4
"244",0
"245",0
"246",3
"247",3
"248",5
"249",3
"250",3
"251",6
"252",7
"253",4
"254",5
"255",1
"256",3
"257",4
"258",5
"259",19
"260",43
"261",49
"262",90
"263",120
"264",43
"265",0
"266",0
"267",6
"268",20
"269",42
"270",68
"271",123
"272",273
"273",166
"274",0
"275",1
"276",1
"277",0
"278",10
"279",51
"280",0
"281",0
"282",2
"283",1
"284",1
"285",1
"286",1
"287",1
"288",2
"289",3
"290",2
"291",0
"292",1
"293",1
"294",4
"295",11
"296",6
"297",12
"298",18
"299",18
"300",20
"301",8
"302",0
"303",0
"304",2
"305",7
"306",49
"307",61
"308",97
"309",95
"310",142
"311",169
"312",41
"313",2
"314",0
"315",1
"316",3
"317",4
"318",15
"319",39
"320",48
"321",1
"322",0
"323",0
"324",0
"325",0
"326",2
"327",1
"328",4
"329",1
"330",2
"331",1
"332",0
"333",0
"334",0
"335",11
"336",42
"337",46
"338",54
"339",71
"340",88
"341",70
"342",8
"343",2
"344",1
"345",3
"346",3
"347",6
"348",12
"349",22
"350",35
"351",13
"352",1
"353",2
"354",0
"355",2
"356",2
"357",0
"358",1
"359",1
"360",2
"361",7
"362",12
"363",38
"364",40
"365",64
"366",59
"367",60
"368",41
"369",2
"370",1
"371",2
"372",3
"373",8
"374",11
"375",14
"376",28
"377",38
"378",14
"379",0
"380",0
"381",1
"382",1
"383",1
"384",3
"385",6
"386",14
"387",34
"388",41
"389",42
"390",42
"391",42
"392",17
"393",0
"394",3
"395",2
"396",5
"397",9
"398",12
"399",16
"400",26
"401",14
"402",12
"403",1
"404",2
"405",2
"406",0
"407",0
"408",3
"409",10
"410",19
"411",23
"412",17
"413",19
"414",16
"415",2
"416",4
"417",1
"418",2
"419",7
"420",9
"421",7
"422",12
"423",10
"424",9
"425",1
"426",1
"427",4
"428",5
"429",9
"430",4
"431",7
"432",1
"433",2
"434",1
"435",2
"436",3
"437",6
"438",8
"439",4
"440",4
"441",9
"442",6
"443",6
"444",13
"445",0
"446",1
"447",4
"448",1
"449",0
"450",0
"451",1
"452",0
"453",6
"454",5
"455",8
"456",3
"457",6
"458",6
"459",1
"460",4
"461",9
"462",1
"463",0
"464",2
"465",0
"466",0
"467",1
"468",4
"469",13
"470",1
"471",0
"472",0
"473",3
"474",3
"475",2
"476",1
"477",1
"478",1
"479",0
"480",3
"481",0
"482",2
"483",3
"484",2
"485",4
"486",2
"487",4
"488",3
"489",2
"490",6
"491",1
"492",1
"493",1
"494",2
"495",1
"496",5
"497",4
"498",11
"499",14
"500",21
"501",10
"502",1
"503",0
"504",1
"505",3
"506",1
"507",7
"508",10
"509",20
"510",42
"511",26
"512",0
"513",10
"514",13
"515",57
"516",73
"517",0
"518",1
"519",9
"520",32
"521",1
"522",5
"523",2
"524",3
"525",3
"526",12
"527",3
"528",2
"529",0
"530",8
"531",2
"532",0
"533",3
"534",2
"535",1
"536",1
"537",2
"538",2
"539",5
"540",6
"541",2
"542",9
"543",6
"544",5
"545",1
"546",0
"547",0
"548",3
"549",4
"550",9
"551",10
"552",12
"553",15
"554",19
"555",22
"556",5
"557",0
"558",1
"559",5
"560",7
"561",36
"562",51
"563",59
"564",95
"565",37
"566",1
"567",7
"568",11
"569",26
"570",44
"571",114
"572",91
"573",2
"574",4
"575",18
"576",28
"577",6
"578",1
"579",2
"580",0
"581",1
"582",2
"583",0
"584",1
"585",1
"586",1
"587",0
"588",1
"589",4
"590",4
"591",4
"592",9
"593",5
"594",3
"595",7
"596",4
"597",1
"598",5
"599",10
"600",16
"601",12
"602",18
"603",18
"604",29
"605",16
"606",0
"607",0
"608",10
"609",31
"610",65
"611",84
"612",97
"613",130
"614",140
"615",26
"616",1
"617",1
"618",3
"619",9
"620",11
"621",23
"622",15
"623",38
"624",33
"625",11
"626",1
"627",2
"628",0
"629",2
"630",0
"631",1
"632",2
"633",2
"634",2
"635",2
"636",0
"637",0
"638",6
"639",7
"640",3
"641",1
"642",2
"643",3
"644",2
"645",1
"646",1
"647",26
"648",51
"649",87
"650",94
"651",116
"652",107
"653",59
"654",5
"655",5
"656",6
"657",14
"658",9
"659",13
"660",25
"661",28
"662",10
"663",2
"664",7
"665",0
"666",0
"667",2
"668",2
"669",0
"670",0
"671",2
"672",4
"673",3
"674",1
"675",3
"676",0
"677",2
"678",1
"679",0
"680",7
"681",35
"682",62
"683",87
"684",91
"685",78
"686",88
"687",46
"688",1
"689",0
"690",4
"691",6
"692",10
"693",12
"694",12
"695",26
"696",22
"697",4
"698",1
"699",1
"700",9
"701",1
"702",1
"703",0
"704",0
"705",1
"706",0
"707",3
"708",0
"709",2
"710",0
"711",0
"712",5
"713",43
"714",69
"715",59
"716",77
"717",58
"718",79
"719",18
"720",3
"721",4
"722",12
"723",14
"724",15
"725",21
"726",23
"727",7
"728",1
"729",1
"730",0
"731",2
"732",5
"733",1
"734",0
"735",2
"736",0
"737",0
"738",6
"739",15
"740",34
"741",48
"742",51
"743",37
"744",52
"745",49
"746",2
"747",4
"748",11
"749",5
"750",10
"751",13
"752",14
"753",12
"754",7
"755",1
"756",0
"757",1
"758",6
"759",0
"760",2
"761",1
"762",3
"763",8
"764",13
"765",17
"766",9
"767",11
"768",8
"769",5
"770",2
"771",4
"772",12
"773",13
"774",16
"775",20
"776",15
"777",10
"778",7
"779",3
"780",1
"781",0
"782",1
"783",0
"784",0
"785",3
"786",3
"787",4
"788",13
"789",0
"790",0
"791",1
"792",4
"793",1
"794",1
"795",6
"796",19
"797",15
"798",13
"799",5
"800",6
"801",2
"802",2
"803",1
"804",1
"805",5
"806",1
"807",2
"808",4
"809",5
"810",5
"811",7
"812",9
"813",1
"814",1
"815",1
"816",2
"817",2
"818",0
"819",0
"820",1
"821",4
"822",1
"823",0
"824",1
"825",2
"826",1
"827",2
"828",1
"829",1
"830",3
"831",12
"832",2
"833",0
"834",0
"835",0
"836",1
"837",0
"838",3
"839",1
"840",1
"841",0
"842",4
"843",4
"844",3
"845",4
"846",1
"847",0
"848",2
"849",1
"850",2
"851",3
"852",4
"853",8
"854",16
"855",4
"856",1
"857",0
"858",1
"859",5
"860",16
"861",20
"862",27
"863",4
"864",6
"865",10
"866",33
"867",0
"868",7
"869",3
"870",1
"871",5
"872",5
"873",0
"874",0
"875",1
"876",6
"877",4
"878",1
"879",2
"880",1
"881",0
"882",1
"883",0
"884",1
"885",1
"886",3
"887",4
"888",5
"889",4
"890",2
"891",3
"892",0
"893",0
"894",4
"895",7
"896",7
"897",8
"898",15
"899",8
"900",26
"901",2
"902",0
"903",2
"904",10
"905",14
"906",23
"907",28
"908",46
"909",13
"910",4
"911",5
"912",12
"913",14
"914",53
"915",42
"916",0
"917",4
"918",1
"919",6
"920",12
"921",3
"922",1
"923",1
"924",3
"925",2
"926",1
"927",2
"928",1
"929",0
"930",0
"931",0
"932",7
"933",6
"934",4
"935",4
"936",3
"937",8
"938",1
"939",3
"940",0
"941",6
"942",11
"943",15
"944",27
"945",41
"946",30
"947",19
"948",0
"949",10
"950",23
"951",55
"952",72
"953",81
"954",102
"955",84
"956",25
"957",1
"958",4
"959",3
"960",8
"961",8
"962",9
"963",23
"964",16
"965",7
"966",2
"967",0
"968",1
"969",2
"970",1
"971",1
"972",7
"973",5
"974",1
"975",2
"976",1
"977",1
"978",2
"979",22
"980",31
"981",44
"982",34
"983",41
"984",31
"985",6
"986",0
"987",1
"988",60
"989",105
"990",111
"991",113
"992",120
"993",102
"994",50
"995",1
"996",2
"997",5
"998",7
"999",9
"1000",8
"1001",12
"1002",23
"1003",5
"1004",5
"1005",6
"1006",2
"1007",0
"1008",0
"1009",0
"1010",1
"1011",8
"1012",30
"1013",39
"1014",43
"1015",20
"1016",34
"1017",16
"1018",4
"1019",6
"1020",84
"1021",78
"1022",100
"1023",115
"1024",85
"1025",83
"1026",11
"1027",2
"1028",3
"1029",5
"1030",12
"1031",7
"1032",7
"1033",11
"1034",7
"1035",1
"1036",0
"1037",1
"1038",4
"1039",2
"1040",3
"1041",0
"1042",0
"1043",0
"1044",1
"1045",0
"1046",2
"1047",10
"1048",18
"1049",30
"1050",32
"1051",18
"1052",29
"1053",12
"1054",1
"1055",14
"1056",56
"1057",72
"1058",83
"1059",96
"1060",79
"1061",78
"1062",6
"1063",4
"1064",5
"1065",8
"1066",8
"1067",14
"1068",12
"1069",10
"1070",4
"1071",1
"1072",0
"1073",0
"1074",0
"1075",1
"1076",0
"1077",2
"1078",0
"1079",1
"1080",2
"1081",1
"1082",9
"1083",16
"1084",14
"1085",9
"1086",12
"1087",14
"1088",11
"1089",1
"1090",10
"1091",47
"1092",60
"1093",58
"1094",56
"1095",36
"1096",47
"1097",0
"1098",1
"1099",5
"1100",11
"1101",9
"1102",15
"1103",10
"1104",14
"1105",5
"1106",1
"1107",1
"1108",0
"1109",1
"1110",1
"1111",4
"1112",2
"1113",6
"1114",0
"1115",1
"1116",2
"1117",0
"1118",5
"1119",3
"1120",2
"1121",3
"1122",1
"1123",3
"1124",1
"1125",5
"1126",10
"1127",11
"1128",7
"1129",16
"1130",3
"1131",2
"1132",6
"1133",2
"1134",9
"1135",14
"1136",30
"1137",27
"1138",24
"1139",9
"1140",3
"1141",1
"1142",0
"1143",2
"1144",5
"1145",3
"1146",1
"1147",2
"1148",4
"1149",5
"1150",1
"1151",1
"1152",6
"1153",1
"1154",0
"1155",0
"1156",4
"1157",9
"1158",18
"1159",18
"1160",7
"1161",3
"1162",3
"1163",0
"1164",2
"1165",10
"1166",9
"1167",11
"1168",6
"1169",4
"1170",1
"1171",4
"1172",3
"1173",1
"1174",0
"1175",4
"1176",1
"1177",3
"1178",2
"1179",2
"1180",12
"1181",0
"1182",1
"1183",3
"1184",2
"1185",7
"1186",7
"1187",4
"1188",2
"1189",1
"1190",1
"1191",1
"1192",0
"1193",1
"1194",2
"1195",1
"1196",1
"1197",0
"1198",0
"1199",2
"1200",1
"1201",5
"1202",6
"1203",2
"1204",7
"1205",8
"1206",2
"1207",3
"1208",1
"1209",3
"1210",3
"1211",3
"1212",4
"1213",1
"1214",0
"1215",0
"1216",1
"1217",1
"1218",2
"1219",2
"1220",7
"1221",9
"1222",15
"1223",8
"1224",2
"1225",8
"1226",9
"1227",17
"1228",18
"1229",1
"1230",4
"1231",7
"1232",18
"1233",3
"1234",4
"1235",2
"1236",1
"1237",11
"1238",12
"1239",4
"1240",1
"1241",1
"1242",0
"1243",3
"1244",1
"1245",2
"1246",6
"1247",6
"1248",6
"1249",5
"1250",2
"1251",6
"1252",4
"1253",5
"1254",2
"1255",8
"1256",8
"1257",9
"1258",16
"1259",19
"1260",30
"1261",2
"1262",1
"1263",1
"1264",7
"1265",17
"1266",23
"1267",32
"1268",56
"1269",23
"1270",0
"1271",1
"1272",2
"1273",13
"1274",36
"1275",45
"1276",31
"1277",2
"1278",3
"1279",13
"1280",5
"1281",3
"1282",2
"1283",6
"1284",2
"1285",1
"1286",1
"1287",5
"1288",0
"1289",1
"1290",1
"1291",1
"1292",1
"1293",4
"1294",9
"1295",5
"1296",7
"1297",6
"1298",6
"1299",3
"1300",3
"1301",2
"1302",1
"1303",7
"1304",29
"1305",33
"1306",54
"1307",53
"1308",58
"1309",38
"1310",1
"1311",4
"1312",15
"1313",28
"1314",56
"1315",68
"1316",63
"1317",54
"1318",24
"1319",3
"1320",0
"1321",1
"1322",16
"1323",17
"1324",1
"1325",1
"1326",10
"1327",0
"1328",2
"1329",1
"1330",2
"1331",3
"1332",3
"1333",1
"1334",1
"1335",2
"1336",0
"1337",1
"1338",0
"1339",0
"1340",1
"1341",0
"1342",1
"1343",7
"1344",43
"1345",58
"1346",54
"1347",65
"1348",47
"1349",41
"1350",7
"1351",1
"1352",35
"1353",46
"1354",47
"1355",55
"1356",71
"1357",62
"1358",27
"1359",4
"1360",1
"1361",1
"1362",6
"1363",8
"1364",11
"1365",4
"1366",0
"1367",0
"1368",0
"1369",1
"1370",2
"1371",3
"1372",2
"1373",0
"1374",0
"1375",0
"1376",4
"1377",17
"1378",56
"1379",44
"1380",60
"1381",33
"1382",29
"1383",12
"1384",5
"1385",39
"1386",55
"1387",51
"1388",56
"1389",51
"1390",44
"1391",11
"1392",3
"1393",7
"1394",18
"1395",16
"1396",25
"1397",26
"1398",0
"1399",1
"1400",0
"1401",0
"1402",0
"1403",3
"1404",1
"1405",1
"1406",2
"1407",1
"1408",1
"1409",1
"1410",1
"1411",1
"1412",1
"1413",2
"1414",1
"1415",1
"1416",22
"1417",33
"1418",24
"1419",30
"1420",22
"1421",20
"1422",13
"1423",13
"1424",26
"1425",44
"1426",36
"1427",50
"1428",34
"1429",31
"1430",4
"1431",0
"1432",6
"1433",19
"1434",26
"1435",24
"1436",21
"1437",33
"1438",18
"1439",2
"1440",0
"1441",0
"1442",1
"1443",2
"1444",3
