"","x"
"1",2
"2",0
"3",0
"4",1
"5",4
"6",2
"7",0
"8",0
"9",1
"10",0
"11",2
"12",2
"13",2
"14",1
"15",0
"16",3
"17",6
"18",4
"19",6
"20",5
"21",5
"22",4
"23",6
"24",6
"25",2
"26",4
"27",2
"28",2
"29",2
"30",8
"31",9
"32",18
"33",47
"34",123
"35",165
"36",2
"37",1
"38",1
"39",2
"40",1
"41",9
"42",18
"43",73
"44",333
"45",949
"46",1
"47",0
"48",2
"49",1
"50",1
"51",1
"52",2
"53",0
"54",0
"55",1
"56",1
"57",1
"58",1
"59",4
"60",0
"61",2
"62",6
"63",16
"64",13
"65",25
"66",39
"67",60
"68",15
"69",1
"70",1
"71",2
"72",6
"73",16
"74",48
"75",89
"76",150
"77",339
"78",368
"79",0
"80",5
"81",1
"82",0
"83",8
"84",8
"85",20
"86",4
"87",10
"88",17
"89",2
"90",2
"91",6
"92",7
"93",6
"94",24
"95",46
"96",73
"97",98
"98",157
"99",79
"100",1
"101",1
"102",0
"103",0
"104",0
"105",3
"106",3
"107",5
"108",4
"109",2
"110",1
"111",2
"112",4
"113",2
"114",12
"115",14
"116",19
"117",29
"118",40
"119",20
"120",2
"121",2
"122",1
"123",1
"124",3
"125",0
"126",0
"127",1
"128",3
"129",5
"130",9
"131",6
"132",9
"133",14
"134",21
"135",15
"136",0
"137",1
"138",3
"139",1
"140",2
"141",2
"142",3
"143",6
"144",4
"145",9
"146",4
"147",5
"148",1
"149",2
"150",0
"151",2
"152",2
"153",2
"154",0
"155",6
"156",4
"157",3
"158",1
"159",0
"160",0
"161",3
"162",2
"163",1
"164",6
"165",1
"166",5
"167",2
"168",0
"169",1
"170",1
"171",0
"172",0
"173",1
"174",2
"175",4
"176",6
"177",7
"178",1
"179",0
"180",0
"181",0
"182",0
"183",5
"184",3
"185",0
"186",2
"187",3
"188",0
"189",2
"190",1
"191",0
"192",3
"193",3
"194",4
"195",4
"196",5
"197",4
"198",5
"199",4
"200",6
"201",1
"202",0
"203",2
"204",4
"205",5
"206",4
"207",11
"208",19
"209",16
"210",37
"211",22
"212",3
"213",0
"214",0
"215",2
"216",3
"217",19
"218",36
"219",130
"220",161
"221",1
"222",0
"223",1
"224",2
"225",2
"226",24
"227",74
"228",252
"229",0
"230",18
"231",0
"232",2
"233",0
"234",1
"235",1
"236",0
"237",1
"238",1
"239",5
"240",2
"241",1
"242",2
"243",5
"244",1
"245",2
"246",5
"247",3
"248",8
"249",4
"250",2
"251",9
"252",6
"253",1
"254",7
"255",0
"256",2
"257",5
"258",15
"259",25
"260",32
"261",43
"262",68
"263",100
"264",37
"265",1
"266",1
"267",4
"268",12
"269",45
"270",72
"271",130
"272",261
"273",195
"274",1
"275",0
"276",0
"277",3
"278",6
"279",63
"280",1
"281",1
"282",1
"283",0
"284",4
"285",2
"286",1
"287",3
"288",1
"289",1
"290",0
"291",1
"292",0
"293",5
"294",3
"295",4
"296",21
"297",15
"298",12
"299",10
"300",25
"301",17
"302",1
"303",2
"304",0
"305",5
"306",36
"307",61
"308",86
"309",97
"310",161
"311",153
"312",39
"313",0
"314",1
"315",1
"316",3
"317",7
"318",16
"319",35
"320",51
"321",0
"322",1
"323",1
"324",1
"325",6
"326",4
"327",3
"328",3
"329",3
"330",4
"331",2
"332",2
"333",1
"334",1
"335",17
"336",31
"337",50
"338",60
"339",66
"340",83
"341",74
"342",5
"343",1
"344",0
"345",2
"346",5
"347",10
"348",13
"349",15
"350",49
"351",19
"352",0
"353",0
"354",1
"355",1
"356",1
"357",1
"358",1
"359",0
"360",2
"361",4
"362",10
"363",27
"364",44
"365",40
"366",55
"367",80
"368",54
"369",0
"370",1
"371",1
"372",5
"373",9
"374",7
"375",10
"376",15
"377",23
"378",10
"379",2
"380",1
"381",1
"382",1
"383",0
"384",2
"385",5
"386",12
"387",29
"388",38
"389",34
"390",33
"391",54
"392",12
"393",1
"394",0
"395",4
"396",4
"397",9
"398",11
"399",10
"400",19
"401",11
"402",12
"403",2
"404",2
"405",1
"406",1
"407",7
"408",10
"409",11
"410",15
"411",16
"412",21
"413",21
"414",22
"415",1
"416",2
"417",0
"418",7
"419",4
"420",4
"421",15
"422",8
"423",8
"424",9
"425",0
"426",3
"427",5
"428",3
"429",4
"430",5
"431",0
"432",3
"433",1
"434",1
"435",4
"436",3
"437",5
"438",8
"439",5
"440",17
"441",6
"442",5
"443",5
"444",13
"445",1
"446",0
"447",3
"448",3
"449",3
"450",1
"451",1
"452",4
"453",10
"454",3
"455",2
"456",6
"457",4
"458",4
"459",6
"460",5
"461",11
"462",1
"463",1
"464",1
"465",1
"466",1
"467",2
"468",1
"469",7
"470",0
"471",0
"472",0
"473",2
"474",5
"475",1
"476",0
"477",1
"478",0
"479",3
"480",0
"481",0
"482",0
"483",1
"484",5
"485",0
"486",5
"487",4
"488",3
"489",2
"490",4
"491",0
"492",0
"493",0
"494",1
"495",3
"496",7
"497",7
"498",9
"499",10
"500",13
"501",8
"502",0
"503",1
"504",0
"505",1
"506",1
"507",9
"508",11
"509",19
"510",27
"511",33
"512",1
"513",10
"514",14
"515",71
"516",77
"517",1
"518",4
"519",13
"520",43
"521",0
"522",9
"523",3
"524",1
"525",2
"526",5
"527",3
"528",0
"529",1
"530",3
"531",1
"532",1
"533",1
"534",4
"535",1
"536",0
"537",1
"538",7
"539",4
"540",3
"541",3
"542",9
"543",5
"544",3
"545",4
"546",1
"547",1
"548",2
"549",4
"550",5
"551",7
"552",16
"553",19
"554",28
"555",27
"556",4
"557",1
"558",0
"559",12
"560",10
"561",28
"562",34
"563",57
"564",104
"565",34
"566",1
"567",7
"568",12
"569",29
"570",42
"571",91
"572",81
"573",2
"574",5
"575",13
"576",29
"577",6
"578",2
"579",2
"580",1
"581",0
"582",0
"583",3
"584",2
"585",2
"586",1
"587",1
"588",0
"589",1
"590",2
"591",7
"592",4
"593",6
"594",4
"595",2
"596",4
"597",0
"598",0
"599",4
"600",14
"601",14
"602",14
"603",20
"604",27
"605",10
"606",2
"607",1
"608",6
"609",42
"610",68
"611",86
"612",90
"613",140
"614",121
"615",32
"616",0
"617",0
"618",3
"619",5
"620",11
"621",17
"622",18
"623",27
"624",23
"625",10
"626",0
"627",1
"628",1
"629",2
"630",1
"631",0
"632",3
"633",2
"634",4
"635",0
"636",1
"637",2
"638",3
"639",5
"640",3
"641",4
"642",5
"643",3
"644",3
"645",0
"646",1
"647",37
"648",67
"649",76
"650",103
"651",111
"652",103
"653",73
"654",4
"655",4
"656",5
"657",7
"658",13
"659",10
"660",22
"661",25
"662",13
"663",0
"664",4
"665",1
"666",1
"667",1
"668",1
"669",1
"670",1
"671",1
"672",0
"673",0
"674",1
"675",3
"676",1
"677",1
"678",0
"679",1
"680",5
"681",45
"682",74
"683",59
"684",71
"685",84
"686",77
"687",32
"688",1
"689",1
"690",1
"691",3
"692",13
"693",12
"694",7
"695",23
"696",20
"697",3
"698",0
"699",0
"700",3
"701",0
"702",0
"703",1
"704",2
"705",0
"706",1
"707",2
"708",3
"709",0
"710",1
"711",2
"712",9
"713",25
"714",75
"715",67
"716",69
"717",89
"718",77
"719",11
"720",3
"721",6
"722",11
"723",8
"724",14
"725",10
"726",17
"727",14
"728",2
"729",0
"730",1
"731",2
"732",12
"733",0
"734",3
"735",3
"736",1
"737",1
"738",6
"739",14
"740",38
"741",48
"742",59
"743",42
"744",59
"745",42
"746",3
"747",2
"748",4
"749",14
"750",15
"751",15
"752",15
"753",15
"754",6
"755",0
"756",2
"757",1
"758",8
"759",1
"760",4
"761",2
"762",1
"763",7
"764",13
"765",13
"766",9
"767",14
"768",12
"769",6
"770",3
"771",3
"772",8
"773",16
"774",13
"775",17
"776",17
"777",12
"778",10
"779",3
"780",0
"781",1
"782",1
"783",2
"784",1
"785",0
"786",5
"787",3
"788",14
"789",1
"790",1
"791",6
"792",0
"793",0
"794",0
"795",10
"796",16
"797",14
"798",14
"799",3
"800",5
"801",2
"802",2
"803",0
"804",2
"805",5
"806",3
"807",4
"808",9
"809",2
"810",6
"811",2
"812",11
"813",0
"814",0
"815",0
"816",3
"817",1
"818",1
"819",1
"820",1
"821",1
"822",0
"823",2
"824",2
"825",0
"826",1
"827",1
"828",0
"829",4
"830",5
"831",9
"832",3
"833",2
"834",1
"835",0
"836",0
"837",1
"838",2
"839",0
"840",4
"841",3
"842",4
"843",2
"844",6
"845",3
"846",0
"847",1
"848",0
"849",2
"850",1
"851",8
"852",1
"853",8
"854",13
"855",3
"856",1
"857",1
"858",3
"859",7
"860",13
"861",28
"862",18
"863",0
"864",11
"865",20
"866",32
"867",1
"868",7
"869",1
"870",0
"871",0
"872",5
"873",1
"874",2
"875",1
"876",8
"877",3
"878",3
"879",1
"880",0
"881",2
"882",0
"883",1
"884",0
"885",1
"886",3
"887",3
"888",1
"889",4
"890",3
"891",4
"892",3
"893",2
"894",3
"895",7
"896",8
"897",9
"898",14
"899",15
"900",24
"901",5
"902",2
"903",2
"904",2
"905",11
"906",23
"907",35
"908",37
"909",24
"910",3
"911",8
"912",13
"913",22
"914",39
"915",38
"916",1
"917",1
"918",4
"919",5
"920",9
"921",4
"922",1
"923",0
"924",2
"925",2
"926",4
"927",2
"928",0
"929",2
"930",1
"931",1
"932",8
"933",6
"934",4
"935",4
"936",2
"937",0
"938",3
"939",0
"940",1
"941",5
"942",11
"943",17
"944",37
"945",22
"946",41
"947",17
"948",3
"949",8
"950",32
"951",55
"952",55
"953",67
"954",92
"955",82
"956",18
"957",0
"958",1
"959",3
"960",8
"961",12
"962",14
"963",19
"964",15
"965",7
"966",1
"967",2
"968",0
"969",0
"970",0
"971",1
"972",6
"973",2
"974",3
"975",2
"976",0
"977",1
"978",2
"979",21
"980",30
"981",39
"982",28
"983",50
"984",31
"985",5
"986",1
"987",0
"988",52
"989",100
"990",95
"991",113
"992",117
"993",114
"994",36
"995",1
"996",3
"997",3
"998",14
"999",11
"1000",6
"1001",22
"1002",9
"1003",11
"1004",2
"1005",4
"1006",3
"1007",1
"1008",1
"1009",2
"1010",2
"1011",3
"1012",18
"1013",36
"1014",34
"1015",31
