"","x"
"1",0
"2",1
"3",-50
"4",-50
"5",0
"6",0
"7",2
"8",3
"9",3
"10",-44
"11",-50
"12",1
"13",-49
"14",2
"15",2
"16",-44
"17",-178
"18",1
"19",0
"20",0
"21",2
"22",0
"23",1
"24",3
"25",2
"26",0
"27",0
"28",1
"29",2
"30",5
"31",8
"32",10
"33",1
"34",0
"35",4
"36",4
"37",0
"38",4
"39",1
"40",0
"41",3
"42",2
"43",1
"44",1
"45",0
"46",1
"47",0
"48",3
"49",1
"50",0
"51",1
"52",1
"53",1
"54",1
"55",1
"56",1
"57",0
"58",0
"59",1
"60",1
"61",-49
"62",1
"63",-48
"64",-49
"65",1
"66",-49
"67",-47
"68",2
"69",3
"70",2
"71",1
"72",1
"73",1
"74",1
"75",0
"76",0
"77",2
"78",0
"79",0
"80",1
"81",3
"82",3
"83",1
"84",3
"85",1
"86",2
"87",2
"88",5
"89",3
"90",5
"91",1
"92",2
"93",1
"94",1
"95",1
"96",2
"97",0
"98",1
"99",1
"100",0
"101",0
"102",1
"103",1
"104",3
"105",2
"106",2
"107",8
"108",1
"109",1
"110",0
"111",1
"112",1
"113",0
"114",1
"115",1
"116",3
"117",1
"118",0
"119",3
"120",4
"121",1
"122",0
"123",1
"124",2
"125",2
"126",1
"127",1
"128",0
"129",2
"130",2
"131",2
"132",1
"133",1
"134",1
"135",1
"136",2
"137",0
"138",1
"139",0
"140",1
"141",1
"142",1
"143",1
"144",0
"145",0
"146",0
"147",1
"148",2
"149",0
"150",1
"151",0
"152",1
"153",1
"154",0
"155",0
"156",2
"157",1
"158",1
"159",1
"160",1
"161",1
"162",0
"163",1
"164",0
"165",-48
"166",0
"167",0
"168",-45
"169",2
"170",0
"171",0
"172",1
"173",1
"174",1
"175",1
"176",1
"177",1
"178",1
"179",2
"180",1
"181",2
"182",2
"183",1
"184",2
"185",0
"186",4
"187",2
"188",0
"189",0
"190",0
"191",0
"192",1
"193",1
"194",1
"195",1
"196",2
"197",1
"198",2
"199",1
"200",5
"201",0
"202",1
"203",2
"204",0
"205",1
"206",2
"207",4
"208",4
"209",2
"210",2
"211",2
"212",2
"213",0
"214",0
"215",1
"216",0
"217",3
"218",0
"219",1
"220",1
"221",1
"222",1
"223",3
"224",1
"225",2
"226",4
"227",2
"228",1
"229",1
"230",2
"231",1
"232",0
"233",0
"234",0
"235",1
"236",2
"237",1
"238",2
"239",1
"240",2
"241",2
"242",0
"243",0
"244",1
"245",2
"246",1
"247",0
"248",0
"249",0
"250",1
"251",1
"252",0
"253",1
"254",1
"255",2
"256",0
"257",1
"258",0
"259",1
"260",0
"261",1
"262",0
"263",1
"264",1
"265",0
"266",1
"267",1
"268",0
"269",0
"270",0
"271",1
"272",0
"273",2
"274",1
"275",2
"276",0
"277",0
"278",1
"279",1
"280",1
"281",0
"282",0
"283",0
"284",0
"285",1
"286",2
"287",1
"288",0
"289",1
"290",0
"291",0
"292",2
"293",0
"294",4
"295",0
"296",1
"297",2
"298",1
"299",2
"300",0
"301",0
"302",0
"303",2
"304",2
"305",3
"306",1
"307",2
"308",1
"309",0
"310",0
"311",3
"312",1
"313",0
"314",0
"315",0
"316",1
"317",1
"318",5
"319",4
"320",2
"321",2
"322",2
"323",0
"324",1
"325",1
"326",0
"327",1
"328",0
"329",0
"330",1
"331",1
"332",0
"333",2
