"","x"
"1",2
"2",0
"3",0
"4",1
"5",4
"6",2
"7",0
"8",0
"9",1
"10",0
"11",2
"12",2
"13",2
"14",1
"15",0
"16",3
"17",6
"18",4
"19",6
"20",5
"21",5
"22",4
"23",6
"24",6
"25",2
"26",4
"27",2
"28",2
"29",2
"30",8
"31",9
"32",18
"33",47
"34",123
"35",165
"36",2
"37",1
"38",1
"39",2
"40",1
"41",9
"42",18
"43",73
"44",333
"45",949
"46",0
"47",1
"48",0
"49",2
"50",1
"51",1
"52",1
"53",2
"54",0
"55",0
"56",1
"57",1
"58",1
"59",1
"60",4
"61",0
"62",2
"63",6
"64",16
"65",13
"66",25
"67",39
"68",60
"69",15
"70",1
"71",1
"72",2
"73",6
"74",16
"75",48
"76",89
"77",150
"78",339
"79",368
"80",0
"81",5
"82",1
"83",0
"84",8
"85",8
"86",20
"87",4
"88",10
"89",17
"90",2
"91",2
"92",6
"93",7
"94",6
"95",24
"96",46
"97",73
"98",98
"99",157
"100",79
"101",1
"102",1
"103",0
"104",0
"105",0
"106",3
"107",3
"108",5
"109",4
"110",2
"111",1
"112",2
"113",4
"114",2
"115",12
"116",14
"117",19
"118",29
"119",40
"120",20
"121",2
"122",2
"123",1
"124",1
"125",3
"126",0
"127",0
"128",1
"129",3
"130",5
"131",9
"132",6
"133",9
"134",14
"135",21
"136",15
"137",0
"138",1
"139",3
"140",1
"141",2
"142",2
"143",3
"144",6
"145",4
"146",9
"147",4
"148",5
"149",1
"150",2
"151",0
"152",2
"153",2
"154",2
"155",0
"156",6
"157",4
"158",3
"159",1
"160",0
"161",0
"162",3
"163",2
"164",1
"165",6
"166",1
"167",5
"168",2
"169",0
"170",1
"171",1
"172",0
"173",0
"174",1
"175",2
"176",4
"177",6
"178",7
"179",1
"180",0
"181",0
"182",0
"183",0
"184",5
"185",3
"186",0
"187",2
"188",3
"189",0
"190",2
"191",1
"192",0
"193",3
"194",3
"195",4
"196",4
"197",5
"198",4
"199",5
"200",4
"201",6
"202",1
"203",0
"204",2
"205",4
"206",5
"207",4
"208",11
"209",19
"210",16
"211",37
"212",22
"213",3
"214",0
"215",0
"216",2
"217",3
"218",19
"219",36
"220",130
"221",161
"222",1
"223",0
"224",1
"225",2
"226",2
"227",24
"228",74
"229",252
"230",0
"231",18
"232",0
"233",2
"234",0
"235",1
"236",1
"237",0
"238",1
"239",1
"240",5
"241",2
"242",1
"243",2
"244",5
"245",1
"246",2
"247",5
"248",3
"249",8
"250",4
"251",2
"252",9
"253",6
"254",1
"255",7
"256",0
"257",2
"258",5
"259",15
"260",25
"261",32
"262",43
"263",68
"264",100
"265",37
"266",1
"267",1
"268",4
"269",12
"270",45
"271",72
"272",130
"273",261
"274",195
"275",1
"276",0
"277",0
"278",3
"279",6
"280",63
"281",1
"282",1
"283",1
"284",0
"285",4
"286",2
"287",1
"288",3
"289",1
"290",1
"291",0
"292",1
"293",0
"294",5
"295",3
"296",4
"297",21
"298",15
"299",12
"300",10
"301",25
"302",17
"303",1
"304",2
"305",0
"306",5
"307",36
"308",61
"309",86
"310",97
"311",161
"312",153
"313",39
"314",0
"315",1
"316",1
"317",3
"318",7
"319",16
"320",35
"321",51
"322",0
"323",1
"324",1
"325",1
"326",6
"327",4
"328",3
"329",3
"330",3
"331",4
"332",2
"333",2
"334",1
"335",1
"336",17
"337",31
"338",50
"339",60
"340",66
"341",83
"342",74
"343",5
"344",1
"345",0
"346",2
"347",5
"348",10
"349",13
"350",15
"351",49
"352",19
"353",0
"354",0
"355",1
"356",1
"357",1
"358",1
"359",1
"360",0
"361",2
"362",4
"363",10
"364",27
"365",44
"366",40
"367",55
"368",80
"369",54
"370",0
"371",1
"372",1
"373",5
"374",9
"375",7
"376",10
"377",15
"378",23
"379",10
"380",2
"381",1
"382",1
"383",1
"384",0
"385",2
"386",5
"387",12
"388",29
"389",38
"390",34
"391",33
"392",54
"393",12
"394",1
"395",0
"396",4
"397",4
"398",9
"399",11
"400",10
"401",19
"402",11
"403",12
"404",2
"405",2
"406",1
"407",1
"408",7
"409",10
"410",11
"411",15
"412",16
"413",21
"414",21
"415",22
"416",1
"417",2
"418",0
"419",7
"420",4
"421",4
"422",15
"423",8
"424",8
"425",9
"426",0
"427",3
"428",5
"429",3
"430",4
"431",5
"432",0
"433",3
"434",1
"435",1
"436",4
"437",3
"438",5
"439",8
"440",5
"441",17
"442",6
"443",5
"444",5
"445",13
"446",1
"447",0
"448",3
"449",3
"450",3
"451",1
"452",1
"453",4
"454",10
"455",3
"456",2
"457",6
"458",4
"459",4
"460",6
"461",5
"462",11
"463",1
"464",1
"465",1
"466",1
"467",1
"468",2
"469",1
"470",7
"471",0
"472",0
"473",0
"474",2
"475",5
"476",1
"477",0
"478",1
"479",0
"480",3
"481",0
"482",0
"483",0
"484",1
"485",5
"486",0
"487",5
"488",4
"489",3
"490",2
"491",4
"492",0
"493",0
"494",0
"495",1
"496",3
"497",7
"498",7
"499",9
"500",10
"501",13
"502",8
"503",0
"504",1
"505",0
"506",1
"507",1
"508",9
"509",11
"510",19
"511",27
"512",33
"513",1
"514",10
"515",14
"516",71
"517",77
"518",1
"519",4
"520",13
"521",43
"522",0
"523",9
"524",3
"525",1
"526",2
"527",5
"528",3
"529",0
"530",1
"531",3
"532",1
"533",1
"534",1
"535",4
"536",1
"537",0
"538",1
"539",7
"540",4
"541",3
"542",3
"543",9
"544",5
"545",3
"546",4
"547",1
"548",1
"549",2
"550",4
"551",5
"552",7
"553",16
"554",19
"555",28
"556",27
"557",4
"558",1
"559",0
"560",12
"561",10
"562",28
"563",34
"564",57
"565",104
"566",34
"567",1
"568",7
"569",12
"570",29
"571",42
"572",91
"573",81
"574",2
"575",5
"576",13
"577",29
"578",6
"579",2
"580",2
"581",1
"582",0
"583",0
"584",3
"585",2
"586",2
"587",1
"588",1
"589",0
"590",1
"591",2
"592",7
"593",4
"594",6
"595",4
"596",2
"597",4
"598",0
"599",0
"600",4
"601",14
"602",14
"603",14
"604",20
"605",27
"606",10
"607",2
"608",1
"609",6
"610",42
"611",68
"612",86
"613",90
"614",140
"615",121
"616",32
"617",0
"618",0
"619",3
"620",5
"621",11
"622",17
"623",18
"624",27
"625",23
"626",10
"627",0
"628",1
"629",1
"630",2
"631",1
"632",0
"633",3
"634",2
"635",4
"636",0
"637",1
"638",2
"639",3
"640",5
"641",3
"642",4
"643",5
"644",3
"645",3
"646",0
"647",1
"648",37
"649",67
"650",76
"651",103
"652",111
"653",103
"654",73
"655",4
"656",4
"657",5
"658",7
"659",13
"660",10
"661",22
"662",25
"663",13
"664",0
"665",4
"666",1
"667",1
"668",1
"669",1
"670",1
"671",1
"672",1
"673",0
"674",0
"675",1
"676",3
"677",1
"678",1
"679",0
"680",1
"681",5
"682",45
"683",74
"684",59
"685",71
"686",84
"687",77
"688",32
"689",1
"690",1
"691",1
"692",3
"693",13
"694",12
"695",7
"696",23
"697",20
"698",3
"699",0
"700",0
"701",3
"702",0
"703",0
"704",1
"705",2
"706",0
"707",1
"708",2
"709",3
"710",0
"711",1
"712",2
"713",9
"714",25
"715",75
"716",67
"717",69
"718",89
"719",77
"720",11
"721",3
"722",6
"723",11
"724",8
"725",14
"726",10
"727",17
"728",14
"729",2
"730",0
"731",1
"732",2
"733",12
"734",0
"735",3
"736",3
"737",1
"738",1
"739",6
"740",14
"741",38
"742",48
"743",59
"744",42
"745",59
"746",42
"747",3
"748",2
"749",4
"750",14
"751",15
"752",15
"753",15
"754",15
"755",6
"756",0
"757",2
"758",1
"759",8
"760",1
"761",4
"762",2
"763",1
"764",7
"765",13
"766",13
"767",9
"768",14
"769",12
"770",6
"771",3
"772",3
"773",8
"774",16
"775",13
"776",17
"777",17
"778",12
"779",10
"780",3
"781",0
"782",1
"783",1
"784",2
"785",1
"786",0
"787",5
"788",3
"789",14
"790",1
"791",1
"792",6
"793",0
"794",0
"795",0
"796",10
"797",16
"798",14
"799",14
"800",3
"801",5
"802",2
"803",2
"804",0
"805",2
"806",5
"807",3
"808",4
"809",9
"810",2
"811",6
"812",2
"813",11
"814",0
"815",0
"816",0
"817",3
"818",1
"819",1
"820",1
"821",1
"822",1
"823",0
"824",2
"825",2
"826",0
"827",1
"828",1
"829",0
"830",4
"831",5
"832",9
"833",3
"834",2
"835",1
"836",0
"837",0
"838",1
"839",2
"840",0
"841",4
"842",3
"843",4
"844",2
"845",6
"846",3
"847",0
"848",1
"849",0
"850",2
"851",1
"852",8
"853",1
"854",8
"855",13
"856",3
"857",1
"858",1
"859",3
"860",7
"861",13
"862",28
"863",18
"864",0
"865",11
"866",20
"867",32
"868",1
"869",7
"870",1
"871",0
"872",0
"873",5
"874",1
"875",2
"876",1
"877",8
"878",3
"879",3
"880",1
"881",0
"882",2
"883",0
"884",1
"885",0
"886",1
"887",3
"888",3
"889",1
"890",4
"891",3
"892",4
"893",3
"894",2
"895",3
"896",7
"897",8
"898",9
"899",14
"900",15
"901",24
"902",5
"903",2
"904",2
"905",2
"906",11
"907",23
"908",35
"909",37
"910",24
"911",3
"912",8
"913",13
"914",22
"915",39
"916",38
"917",1
"918",1
"919",4
"920",5
"921",9
"922",4
"923",1
"924",0
"925",2
"926",2
"927",4
"928",2
"929",0
"930",2
"931",1
"932",1
"933",8
"934",6
"935",4
"936",4
"937",2
"938",0
"939",3
"940",0
"941",1
"942",5
"943",11
"944",17
"945",37
"946",22
"947",41
"948",17
"949",3
"950",8
"951",32
"952",55
"953",55
"954",67
"955",92
"956",82
"957",18
"958",0
"959",1
"960",3
"961",8
"962",12
"963",14
"964",19
"965",15
"966",7
"967",1
"968",2
"969",0
"970",0
"971",0
"972",1
"973",6
"974",2
"975",3
"976",2
"977",0
"978",1
"979",2
"980",21
"981",30
"982",39
"983",28
"984",50
"985",31
"986",5
"987",1
"988",0
"989",52
"990",100
"991",95
"992",113
"993",117
"994",114
"995",36
"996",1
"997",3
"998",3
"999",14
"1000",11
"1001",6
"1002",22
"1003",9
"1004",11
"1005",2
"1006",4
"1007",3
"1008",1
"1009",1
"1010",2
"1011",2
"1012",3
"1013",18
"1014",36
"1015",34
